surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,dominant_membership,membership_entropy
33,6,33:6,"The Prophet is more worthy of the believers than themselves, and his wives are [in the position of] their mothers. And those of [blood] relationship are more entitled [to inheritance] in the decree of Allah than the [other] believers and the emigrants, except that you may do to your close associates a kindness [through bequest]. That was in the Book inscribed.",4.6248773e-12,3.894138e-11,0.0007676063,1.0719998e-09,2.9992874e-05,3.0078284e-09,4.644157e-08,9.19431e-10,1.9735307e-09,0.0014288897,0.16920929,5.583588e-11,0.0,3.6032443e-13,0.8285675,1.12408444e-10,14,0.4716175125959699
33,7,33:7,"And [mention, O Muhammad], when We took from the prophets their covenant and from you and from Noah and Abraham and Moses and Jesus, the son of Mary; and We took from them a solemn covenant.",8.755272e-05,1.5050577e-10,3.1174193e-06,1.1820532e-05,0.00058600813,1.5111854e-09,1.1347665e-07,0.01624162,2.9309335e-08,1.4938774e-07,0.9791107,0.0038546629,0.0,1.7488554e-12,0.00010436404,5.773445e-08,10,0.1153292458048874
33,8,33:8,That He may question the truthful about their truth. And He has prepared for the disbelievers a painful punishment.,3.6453645e-09,2.0032902e-13,0.00027704306,1.9383883e-09,0.9151067,4.131801e-06,1.5447962e-05,3.3322742e-08,5.348166e-08,1.6748591e-13,0.08459637,1.9112065e-09,0.0,7.5783636e-11,6.1467786e-10,1.7083375e-11,4,0.2926181867646022
33,9,33:9,"O you who have believed, remember the favor of Allah upon you when armies came to [attack] you and We sent upon them a wind and armies [of angels] you did not see. And ever is Allah, of what you do, Seeing.",9.362048e-07,2.3273551e-11,1.0157601e-06,3.181224e-05,0.013517371,9.824494e-06,8.8066095e-08,1.16711355e-07,7.121479e-08,5.961598e-09,0.9864362,3.660569e-08,0.0,2.894376e-10,1.0718328e-08,7.874095e-10,10,0.07212235064940277
33,10,33:10,"[Remember] when they came at you from above you and from below you, and when eyes shifted [in fear], and hearts reached the throats and you assumed about Allah [various] assumptions.",1.043014e-07,1.344907e-09,1.573415e-05,6.9724345e-05,1.813326e-05,2.2793415e-08,2.699899e-06,3.0174952e-08,5.2986344e-09,6.7296706e-12,0.9998931,1.0385661e-09,0.0,5.511282e-10,4.152777e-10,1.9711404e-14,10,0.0011835737758599527
33,11,33:11,There the believers were tested and shaken with a severe shaking.,6.203164e-12,8.72602e-15,0.4969848,3.12751e-05,0.13913679,7.5826435e-11,0.007287125,3.2538437e-06,8.849985e-08,3.0983024e-10,0.3565528,1.1090939e-13,0.0,8.662294e-11,2.8932436e-07,2.823851e-07,2,1.0258523674010758
33,12,33:12,"And [remember] when the hypocrites and those in whose hearts is disease said, ""Allah and His Messenger did not promise us except delusion,""",0.0028199162,3.719885e-10,1.6907842e-07,0.00039959545,0.7341765,6.018842e-08,2.9238115e-06,8.843679e-07,1.1753972e-07,4.66839e-06,0.26258582,3.0218523e-06,0.0,5.0295948e-11,6.123201e-06,7.5760916e-08,4,0.5978968771847522
33,13,33:13,"And when a faction of them said, ""O people of Yathrib, there is no stability for you [here], so return [home]."" And a party of them asked permission of the Prophet, saying, ""Indeed, our houses are unprotected,"" while they were not exposed. They did not intend except to flee.",1.4793244e-09,3.0105213e-12,0.0003209174,7.4045766e-07,0.00013892922,1.9921812e-11,1.2042891e-09,1.5652851e-05,1.15374505e-07,2.4900248e-07,0.9995194,9.826435e-15,0.0,3.2025914e-06,5.9297346e-08,3.814106e-09,10,0.004526859557604212
33,14,33:14,"And if they had been entered upon from all its [surrounding] regions and fitnah had been demanded of them, they would have done it and not hesitated over it except briefly.",1.7123338e-07,3.022486e-14,0.64402014,8.722585e-09,0.00018710378,4.9315933e-13,7.1323774e-09,5.118836e-07,7.140776e-05,5.243603e-08,0.35571864,1.8547082e-11,0.0,4.5905065e-08,1.3350329e-07,1.2656904e-09,2,0.6533633150712232
33,15,33:15,And they had already promised Allah before not to turn their backs and flee. And ever is the promise to Allah [that about which one will be] questioned.,6.5596913e-07,3.0447406e-13,4.2764957e-05,5.5332805e-08,0.0005395842,1.6791213e-11,1.1467372e-08,4.303428e-07,2.1848775e-06,8.933631e-08,0.9994051,1.0449073e-11,0.0,1.470799e-10,7.488064e-06,3.3873299e-10,10,0.005220255421556377
33,16,33:16,"Say, [O Muhammad], ""Never will fleeing benefit you if you should flee from death or killing; and then [if you did], you would not be given enjoyment [of life] except for a little.""",2.8805445e-08,0.16806422,0.00012779146,8.293828e-10,2.2744453e-06,5.5664653e-12,1.3595582e-07,4.1747095e-11,3.4479694e-07,1.8106006e-07,0.8318041,1.5963718e-11,0.0,4.194892e-09,1.418101e-09,2.8571536e-11,10,0.45409685187456
33,17,33:17,"Say, ""Who is it that can protect you from Allah if He intends for you an ill or intends for you a mercy?"" And they will not find for themselves besides Allah any protector or any helper.",7.988012e-15,1.0,2.497365e-10,8.747212e-16,9.134593e-11,1.8673563e-14,5.352719e-15,4.3987058e-18,7.671955e-14,8.1018824e-11,1.9056769e-06,1.3926229e-21,0.0,1.8705217e-14,1.5171128e-15,2.0906448e-15,1,2.5108867380402303e-05
33,18,33:18,"Already Allah knows the hinderers among you and those [hypocrites] who say to their brothers, ""Come to us,"" and do not go to battle, except for a few,",1.32335005e-08,7.864665e-11,7.4149185e-08,1.764185e-06,0.00037905597,2.5871782e-10,5.4754743e-08,5.4335817e-11,1.5030864e-07,2.970349e-09,0.9996186,5.6214994e-12,0.0,3.228827e-08,1.2011097e-09,3.018826e-11,10,0.0033962302167439566
33,19,33:19,"Indisposed toward you. And when fear comes, you see them looking at you, their eyes revolving like one being overcome by death. But when fear departs, they lash you with sharp tongues, indisposed toward [any] good. Those have not believed, so Allah has rendered their deeds worthless, and ever is that, for Allah, easy.",0.00083672284,3.6466816e-11,1.0121711e-05,4.116552e-08,0.31554988,2.6800728e-07,7.6854855e-07,6.9880506e-09,6.4697976e-09,2.2272046e-07,0.6835999,1.1536844e-13,0.0,1.3455544e-08,2.173559e-10,3.4785535e-07,10,0.6300669158953867
33,20,33:20,"They think the companies have not [yet] withdrawn. And if the companies should come [again], they would wish they were in the desert among the bedouins, inquiring [from afar] about your news. And if they should be among you, they would not fight except for a little.",3.1534658e-08,1.16932384e-07,0.7362239,3.96977e-07,0.00014440072,2.6745828e-11,7.431849e-09,5.0088666e-08,1.8146822e-05,6.895719e-07,0.26361457,8.595193e-15,0.0,2.0058484e-09,2.2984032e-07,4.4954326e-10,2,0.5784135136965536
33,21,33:21,There has certainly been for you in the Messenger of Allah an excellent pattern for anyone whose hope is in Allah and the Last Day and [who] remembers Allah often.,1.2676064e-05,2.0713442e-10,0.00093162124,0.000105167324,1.2759316e-05,4.812509e-11,4.6513404e-07,4.1826795e-11,2.7453025e-08,3.169713e-07,0.9989325,1.7761885e-09,0.0,4.1634456e-13,1.7829361e-09,4.75796e-06,10,0.00888878931890015
33,22,33:22,"And when the believers saw the companies, they said, ""This is what Allah and His Messenger had promised us, and Allah and His Messenger spoke the truth."" And it increased them only in faith and acceptance.",1.4234076e-08,8.969672e-12,0.015386762,4.7461e-08,0.06358105,1.6308691e-07,1.1511436e-05,0.0005661615,6.110487e-05,0.009274906,0.91111493,7.8022755e-10,0.0,2.544486e-09,1.4826916e-09,1.5010801e-08,10,0.37260559247158515
33,23,33:23,"Among the believers are men true to what they promised Allah. Among them is he who has fulfilled his vow [to the death], and among them is he who awaits [his chance]. And they did not alter [the terms of their commitment] by any alteration -",0.0043921326,5.229352e-11,8.125647e-05,4.6152287e-08,0.05753104,8.96285e-08,1.5879346e-05,4.264153e-10,2.8669322e-06,2.036692e-07,0.9346019,2.1369068e-11,0.0,7.9523905e-12,0.0033719356,3.88077e-07,10,0.27150996943790423
33,24,33:24,"That Allah may reward the truthful for their truth and punish the hypocrites if He wills or accept their repentance. Indeed, Allah is ever Forgiving and Merciful.",0.0037900123,2.9296086e-12,0.0015322382,9.843583e-07,0.0010169287,5.635795e-06,1.5466175e-06,1.8001582e-09,1.5687403e-05,7.044659e-09,0.9935967,1.0006599e-08,0.0,2.8482085e-11,4.3468903e-05,3.0654152e-13,10,0.04516456257904472
33,25,33:25,"And Allah repelled those who disbelieved, in their rage, not having obtained any good. And sufficient was Allah for the believers in battle, and ever is Allah Powerful and Exalted in Might.",2.6368532e-06,4.824731e-12,4.0424186e-07,3.7628762e-08,0.040844824,0.00021518927,4.8102066e-07,7.4213494e-06,7.4382267e-10,7.61042e-07,0.9589285,1.6891838e-09,0.0,1.0410105e-07,3.6966697e-11,1.2018005e-11,10,0.17280160757565508
33,26,33:26,"And He brought down those who supported them among the People of the Scripture from their fortresses and cast terror into their hearts [so that] a party you killed, and you took captive a party.",6.343841e-08,1.3864684e-14,0.0003568203,1.8512607e-09,0.00027070384,1.7141399e-12,9.4067145e-09,2.4567485e-06,2.9140898e-07,2.3474396e-07,0.99936694,2.3763616e-14,0.0,8.1977106e-08,2.5331934e-09,1.02127855e-11,10,0.005731444159450786
33,27,33:27,"And He caused you to inherit their land and their homes and their properties and a land which you have not trodden. And ever is Allah, over all things, competent.",3.2113996e-06,1.431913e-10,0.00010348079,3.2194397e-10,5.116087e-06,4.4228622e-05,0.0006730468,5.178504e-07,7.6547343e-07,0.0016279013,0.99753875,2.0538323e-15,0.0,3.3163903e-12,3.1750133e-07,7.536766e-10,10,0.019344830784892852
33,28,33:28,"O Prophet, say to your wives, ""If you should desire the worldly life and its adornment, then come, I will provide for you and give you a gracious release.",8.7723735e-16,3.627727e-12,2.7285375e-06,1.7041012e-10,2.9913743e-09,2.4448093e-14,6.755884e-11,4.385194e-14,1.8652049e-08,5.4124065e-08,0.00013646367,8.70109e-15,0.0,3.4507522e-11,0.9998627,3.4543875e-11,14,0.0013880324825214904
33,29,33:29,"But if you should desire Allah and His Messenger and the home of the Hereafter - then indeed, Allah has prepared for the doers of good among you a great reward.""",4.871851e-06,2.2245263e-10,2.5507596e-05,3.777692e-07,0.00013185655,3.7387993e-06,0.00029536453,4.5696034e-11,6.887941e-06,0.00018363261,0.99934787,3.6422207e-10,0.0,2.5570587e-08,1.1745181e-08,1.3314474e-07,10,0.006276466414832369
33,30,33:30,"O wives of the Prophet, whoever of you should commit a clear immorality - for her the punishment would be doubled two fold, and ever is that, for Allah, easy.",1.6778718e-12,1.942407e-17,1.4798163e-08,3.1627187e-15,1.0493047e-12,1.8869512e-18,7.2182157e-16,2.5263675e-19,1.5615147e-14,9.355237e-13,9.8009004e-08,3.306466e-17,0.0,6.499806e-16,1.0,2.239853e-18,14,1.8488604798318538e-06
33,31,33:31,And whoever of you devoutly obeys Allah and His Messenger and does righteousness - We will give her her reward twice; and We have prepared for her a noble provision.,0.04344328,1.1896323e-09,3.5257256e-07,1.9188292e-06,0.004476095,2.0030583e-08,1.6559758e-08,1.1781432e-09,3.9522597e-06,0.0030850454,0.9284048,4.2406264e-05,0.0,6.9078006e-08,0.020540731,1.30041515e-08,10,0.3275829091978407
33,32,33:32,"O wives of the Prophet, you are not like anyone among women. If you fear Allah, then do not be soft in speech [to men], lest he in whose heart is disease should covet, but speak with appropriate speech.",7.6522767e-16,7.6762584e-14,9.0589594e-08,1.5975294e-11,1.2459674e-10,6.0890945e-15,1.4597239e-13,1.2490569e-16,2.2323289e-11,4.01125e-15,4.3649357e-05,4.1244093e-09,0.0,1.5739832e-15,0.9999543,4.6976427e-17,14,0.0004854784182954105
33,33,33:33,"And abide in your houses and do not display yourselves as [was] the display of the former times of ignorance. And establish prayer and give zakah and obey Allah and His Messenger. Allah intends only to remove from you the impurity [of sin], O people of the [Prophet's] household, and to purify you with [extensive] purification.",4.6282958e-07,4.129307e-08,0.05674075,7.0315104e-07,2.0486783e-05,2.8154338e-11,5.9876777e-07,8.594171e-09,5.368021e-05,2.372412e-07,0.94286686,5.573107e-15,0.0,6.0855444e-07,0.00031695602,6.505481e-10,10,0.2216142619066873
33,34,33:34,"And remember what is recited in your houses of the verses of Allah and wisdom. Indeed, Allah is ever Subtle and Acquainted [with all things].",2.0573692e-07,3.0602969e-06,0.00038123844,1.160539e-06,1.615543e-08,5.1744365e-07,3.6707928e-07,3.516209e-11,4.1808698e-07,1.3279828e-07,0.999611,2.7945834e-08,0.0,2.127252e-12,5.98713e-07,1.1918411e-07,10,0.003480358750149436
33,35,33:35,"Indeed, the Muslim men and Muslim women, the believing men and believing women, the obedient men and obedient women, the truthful men and truthful women, the patient men and patient women, the humble men and humble women, the charitable men and charitable women, the fasting men and fasting women, the men who guard their private parts and the women who do so, and the men who remember Allah often and the women who do so - for them Allah has prepared forgiveness and a great reward.",0.0019369307,4.814677e-18,3.3641575e-06,4.6338278e-06,1.3636673e-06,1.4289213e-12,1.3655846e-11,2.7474643e-13,2.989181e-11,2.0727352e-10,0.0067196195,3.0634547e-11,0.0,2.8237529e-15,0.99133265,1.6197962e-14,14,0.054463141730167766
33,36,33:36,"It is not for a believing man or a believing woman, when Allah and His Messenger have decided a matter, that they should [thereafter] have any choice about their affair. And whoever disobeys Allah and His Messenger has certainly strayed into clear error.",7.3414403e-13,1.8499683e-17,3.084084e-08,3.6165312e-14,9.246779e-12,2.670028e-17,6.093882e-15,1.7103838e-20,2.3540579e-14,2.9346932e-15,2.502232e-07,1.3193404e-19,0.0,3.9305416e-17,1.0,4.5933607e-16,14,4.337562048484857e-06
33,37,33:37,"And [remember, O Muhammad], when you said to the one on whom Allah bestowed favor and you bestowed favor, ""Keep your wife and fear Allah,"" while you concealed within yourself that which Allah is to disclose. And you feared the people, while Allah has more right that you fear Him. So when Zayd had no longer any need for her, We married her to you in order that there not be upon the believers any discomfort concerning the wives of their adopted sons when they no longer have need of them. And ever is the command of Allah accomplished.",7.9294614e-19,6.1462204e-16,6.179529e-10,4.0742821e-13,3.2005526e-13,3.5600458e-19,7.3337115e-14,1.4521066e-17,2.4769022e-16,8.284186e-17,2.129895e-08,7.214224e-16,0.0,1.6378301e-18,1.0,8.786226e-19,14,3.897002595629278e-07
33,38,33:38,There is not to be upon the Prophet any discomfort concerning that which Allah has imposed upon him. [This is] the established way of Allah with those [prophets] who have passed on before. And ever is the command of Allah a destiny decreed.,1.1622051e-13,1.32265145e-11,0.03770647,0.0014905221,0.00011140899,3.4367897e-10,7.0266844e-07,1.229374e-07,3.4957802e-07,1.6084208e-10,0.958358,2.340001e-07,0.0,1.054466e-10,0.0023291763,6.442906e-08,10,0.18921873546772125
33,39,33:39,[Allah praises] those who convey the messages of Allah and fear Him and do not fear anyone but Allah. And sufficient is Allah as Accountant.,6.294874e-10,3.4034e-12,1.2977016e-05,1.2505147e-10,2.9003016e-09,1.4120115e-10,3.8596647e-11,8.7078603e-16,1.8204088e-13,0.9999427,4.439987e-05,1.0941641e-11,0.0,5.568623e-15,2.0491645e-11,1.457086e-14,9,0.0006483660918819434
33,40,33:40,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.",1.4626093e-08,2.6911382e-06,0.00020332095,6.261812e-06,0.0006206693,0.00015598438,1.483464e-05,2.2921043e-10,2.5681433e-09,1.1677447e-09,0.99878764,4.099477e-05,0.0,1.6279889e-10,0.00016891945,2.7650257e-11,10,0.011046990736971941
33,41,33:41,"O you who have believed, remember Allah with much remembrance",0.0033036147,4.9167376e-12,1.6610009e-06,0.000107322594,0.024413576,4.9018086e-06,1.3152337e-06,1.5161282e-09,2.2888464e-09,3.7003134e-09,0.9721586,6.966821e-06,0.0,1.5124859e-13,1.682182e-08,1.433673e-10,10,0.13812500326866736
33,42,33:42,And exalt Him morning and afternoon.,2.9517258e-07,0.0003590377,0.049382664,0.00071523123,6.3050254e-07,3.7360027e-07,0.00020272461,1.7266446e-09,1.5510672e-05,1.1744828e-07,0.9493198,1.5316445e-15,0.0,1.8158715e-07,3.794845e-10,7.724018e-07,10,0.20788297575155348
33,43,33:43,"It is He who confers blessing upon you, and His angels [ask Him to do so] that He may bring you out from darknesses into the light. And ever is He, to the believers, Merciful.",0.0010428887,3.0098717e-09,0.0006431476,0.0064749275,0.00022937208,0.002883377,0.00028678757,9.958271e-10,1.9853097e-09,6.265936e-09,0.98844016,6.6784935e-13,0.0,1.945451e-06,2.616687e-10,6.3529946e-08,10,0.07716462015835085
33,44,33:44,"Their greeting the Day they meet Him will be, ""Peace."" And He has prepared for them a noble reward.",1.2778457e-05,3.4955883e-10,2.3193057e-05,1.5884494e-05,0.004543792,0.00017121276,8.409175e-05,1.824717e-08,4.680053e-05,1.9764395e-08,0.99508727,1.2948339e-12,0.0,4.4256907e-08,1.1451804e-09,1.5513453e-05,10,0.03289062632094667
33,45,33:45,"O Prophet, indeed We have sent you as a witness and a bringer of good tidings and a warner.",5.8242082e-09,6.1648542e-12,0.007263203,1.1286977e-05,0.0027544464,3.142346e-08,5.000297e-07,7.996864e-05,1.8834902e-05,6.216673e-10,0.9898514,2.6286526e-10,0.0,1.8610785e-05,1.3218557e-09,3.395446e-07,10,0.06340753260397927
33,46,33:46,"And one who invites to Allah, by His permission, and an illuminating lamp.",7.057577e-07,2.6138762e-08,0.0017362932,4.5705066e-05,0.0019486848,0.000653495,8.465367e-06,2.4000609e-11,1.3249583e-05,5.693794e-06,0.92134863,1.737535e-07,0.0,0.07404116,4.883427e-05,0.00015032377,10,0.2987964063147099
33,47,33:47,And give good tidings to the believers that they will have from Allah great bounty.,0.00024966773,4.3040657e-08,6.733411e-07,0.0001794438,0.0067802835,1.01250606e-07,1.3141704e-06,2.5803285e-10,3.227871e-05,0.0002160216,0.99253595,9.875166e-09,0.0,1.8162101e-08,8.2782215e-08,3.1723393e-06,10,0.047142783057133326
33,48,33:48,"And do not obey the disbelievers and the hypocrites but do not harm them, and rely upon Allah. And sufficient is Allah as Disposer of affairs.",1.11683385e-05,9.6531805e-09,5.4184204e-07,1.814176e-06,0.10924557,3.537072e-05,4.1288524e-07,1.4543544e-06,1.1085438e-06,4.0649516e-06,0.8906951,3.1776517e-09,0.0,1.5823078e-09,6.727814e-07,5.2101972e-11,10,0.34561036919826565
33,49,33:49,"O You who have believed, when you marry believing women and then divorce them before you have touched them, then there is not for you any waiting period to count concerning them. So provide for them and give them a gracious release.",1.7082666e-10,3.0539504e-15,5.6975558e-05,4.8626396e-07,6.134858e-09,7.3004205e-19,1.01143524e-10,1.7800941e-18,8.107558e-14,2.2380832e-12,6.363042e-06,1.0184543e-18,0.0,4.696803e-16,0.999939,3.035248e-10,14,0.0007011209312947048
33,50,33:50,"O Prophet, indeed We have made lawful to you your wives to whom you have given their due compensation and those your right hand possesses from what Allah has returned to you [of captives] and the daughters of your paternal uncles and the daughters of your paternal aunts and the daughters of your maternal uncles and the daughters of your maternal aunts who emigrated with you and a believing woman if she gives herself to the Prophet [and] if the Prophet wishes to marry her, [this is] only for you, excluding the [other] believers. We certainly know what We have made obligatory upon them concerning their wives and those their right hands possess, [but this is for you] in order that there will be upon you no discomfort. And ever is Allah Forgiving and Merciful.",3.3385188e-17,9.4530755e-18,6.462785e-11,8.636074e-16,2.2149556e-12,4.616869e-22,9.999237e-16,3.5365208e-19,1.3923874e-16,4.6480953e-14,2.4747775e-08,9.340428e-15,0.0,6.272528e-19,1.0,1.6450469e-14,14,4.353529955011285e-07
33,51,33:51,"You, [O Muhammad], may put aside whom you will of them or take to yourself whom you will. And any that you desire of those [wives] from whom you had [temporarily] separated - there is no blame upon you [in returning her]. That is more suitable that they should be content and not grieve and that they should be satisfied with what you have given them - all of them. And Allah knows what is in your hearts. And ever is Allah Knowing and Forbearing.",7.420785e-13,7.184066e-17,2.052744e-07,3.3398994e-14,2.9017235e-13,4.769172e-21,2.8627552e-15,3.004717e-19,1.6827655e-16,6.1362706e-14,1.4224044e-07,8.154369e-20,0.0,2.9165088e-18,1.0,1.9023665e-19,14,5.403889712071243e-06
33,52,33:52,"Not lawful to you, [O Muhammad], are [any additional] women after [this], nor [is it] for you to exchange them for [other] wives, even if their beauty were to please you, except what your right hand possesses. And ever is Allah, over all things, an Observer.",3.2512166e-19,6.9141417e-19,4.0294976e-09,8.118909e-16,7.5067096e-14,7.897876e-21,1.34648465e-14,2.176708e-21,1.4635432e-13,1.10269426e-13,6.792405e-09,9.492794e-17,0.0,1.7097454e-19,1.0,7.259491e-18,14,2.0599576580831328e-07
33,53,33:53,"O you who have believed, do not enter the houses of the Prophet except when you are permitted for a meal, without awaiting its readiness. But when you are invited, then enter; and when you have eaten, disperse without seeking to remain for conversation. Indeed, that [behavior] was troubling the Prophet, and he is shy of [dismissing] you. But Allah is not shy of the truth. And when you ask [his wives] for something, ask them from behind a partition. That is purer for your hearts and their hearts. And it is not [conceivable or lawful] for you to harm the Messenger of Allah or to marry his wives after him, ever. Indeed, that would be in the sight of Allah an enormity.",4.256931e-13,8.695464e-12,7.238843e-08,1.4242747e-11,4.7875773e-08,5.09664e-16,3.251698e-13,2.1289604e-16,1.651901e-07,1.0074728e-10,0.00013652355,2.1764182e-13,0.0,3.849653e-10,0.9998627,3.4862063e-14,14,0.0013568327411092671
33,54,33:54,"Whether you reveal a thing or conceal it, indeed Allah is ever, of all things, Knowing.",5.40012e-06,8.59435e-13,0.00026162755,5.513246e-07,4.624065e-05,2.5985399e-05,3.6899425e-07,5.1467084e-11,6.91887e-10,7.4269173e-09,0.9996415,1.2868642e-08,0.0,1.0746145e-12,1.657729e-05,7.952998e-12,10,0.00351419934134036
33,55,33:55,"There is no blame upon women concerning their fathers or their sons or their brothers or their brothers' sons or their sisters' sons or their women or those their right hands possess. And fear Allah. Indeed Allah is ever, over all things, Witness.",9.822527e-17,1.0457187e-15,9.572475e-08,4.3024015e-11,1.547697e-14,4.8036126e-19,4.184162e-12,2.7038702e-19,6.59247e-17,3.8780904e-15,2.486039e-07,3.5406992e-15,0.0,1.3056507e-21,1.0,2.686632e-16,14,5.329143871392374e-06
33,56,33:56,"Indeed, Allah confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allah to confer] blessing upon him and ask [Allah to grant him] peace.",3.22322e-05,2.0963131e-09,2.2514238e-05,0.0005008571,0.0006667909,1.1940215e-06,7.1446925e-07,1.3541588e-08,5.7588334e-10,5.4348512e-09,0.99876475,9.541892e-07,0.0,2.011933e-09,2.6456448e-09,1.02005915e-05,10,0.010648505928433916
33,57,33:57,"Indeed, those who abuse Allah and His Messenger - Allah has cursed them in this world and the Hereafter and prepared for them a humiliating punishment.",0.048982292,6.9267026e-13,3.7642874e-06,8.04427e-09,0.002105199,9.184153e-08,1.15185415e-07,3.8128256e-09,3.2353984e-08,1.3450272e-06,0.9489071,3.6190423e-07,0.0,2.3705043e-06,4.593975e-08,2.3562212e-08,10,0.2105916169650249
33,58,33:58,And those who harm believing men and believing women for [something] other than what they have earned have certainly born upon themselves a slander and manifest sin.,0.000107014355,6.1578026e-12,0.00039022564,3.0008476e-10,0.631318,1.2044532e-11,0.00014041358,4.7024424e-12,2.2590783e-07,1.2012845e-08,0.3011124,5.1864013e-11,0.0,1.036717e-10,0.06693349,1.96505e-08,4,0.8380713318970947
33,59,33:59,"O Prophet, tell your wives and your daughters and the women of the believers to bring down over themselves [part] of their outer garments. That is more suitable that they will be known and not be abused. And ever is Allah Forgiving and Merciful.",1.0992677e-12,3.010761e-13,6.602671e-07,1.2841071e-10,3.1900502e-10,2.8791895e-18,2.1517666e-14,5.5467407e-16,1.13302544e-11,1.5300978e-14,9.067127e-06,2.3053132e-15,0.0,6.8798582e-12,0.9999923,3.0732169e-18,14,0.00012237269662504531
33,60,33:60,"If the hypocrites and those in whose hearts is disease and those who spread rumors in al-Madinah do not cease, We will surely incite you against them; then they will not remain your neighbors therein except for a little.",6.633706e-05,1.39676e-09,1.4828813e-05,5.461295e-06,0.020564018,5.8431406e-11,4.6004263e-09,3.805736e-08,0.00017187893,1.0999919e-07,0.97916675,1.2376887e-07,0.0,2.0017369e-08,7.232526e-07,8.475674e-06,10,0.10296303778195663
33,61,33:61,"Accursed wherever they are found, [being] seized and massacred completely.",8.916821e-06,5.4402392e-11,0.3876698,1.32079995e-05,9.266903e-05,7.956439e-09,2.4942105e-05,1.6800328e-09,2.9149248e-06,2.64696e-07,0.6121885,2.1940652e-13,0.0,2.901998e-07,2.8599911e-09,2.1642913e-11,10,0.669189280303656
33,62,33:62,[This is] the established way of Allah with those who passed on before; and you will not find in the way of Allah any change.,5.984508e-13,2.960987e-13,0.0030063007,0.00079808687,6.0337385e-08,2.5615155e-12,0.9431761,3.1681622e-09,1.5286556e-08,8.311393e-13,0.05302071,2.4096776e-09,0.0,1.6739577e-14,4.7588266e-08,3.8913087e-15,6,0.23405652801725793
33,63,33:63,"People ask you concerning the Hour. Say,"" Knowledge of it is only with Allah. And what may make you perceive? Perhaps the Hour is near.""",3.0780175e-17,3.8272355e-10,1.913491e-08,0.9999923,1.5065117e-09,1.0760384e-11,3.1926803e-10,5.6383273e-15,9.321284e-14,1.4857184e-12,7.263496e-06,1.7504134e-16,0.0,1.1218336e-13,1.9009859e-14,4.525923e-10,3,9.403155899628894e-05
33,64,33:64,"Indeed, Allah has cursed the disbelievers and prepared for them a Blaze.",1.6495568e-09,7.6506455e-15,5.0118456e-09,2.7268537e-05,0.001038819,4.8467952e-11,4.5654463e-08,5.5003284e-14,6.3680616e-08,9.305918e-10,0.0069498434,3.889267e-12,0.0,0.9919833,6.555657e-09,1.1446623e-06,13,0.04995919872487313
33,65,33:65,"Abiding therein forever, they will not find a protector or a helper.",3.0083005e-08,6.924823e-14,0.27466425,6.231971e-08,1.7788831e-06,3.1792518e-09,0.00012392022,3.792381e-12,4.521855e-08,1.6286099e-10,0.725208,8.7126195e-14,0.0,5.8005096e-08,4.044622e-08,6.801307e-14,10,0.589072108303665
33,66,33:66,"The Day their faces will be turned about in the Fire, they will say, ""How we wish we had obeyed Allah and obeyed the Messenger.""",0.0016528813,5.297376e-11,1.2271103e-08,6.810294e-05,0.025105089,1.506177e-11,3.8546847e-07,3.5531849e-09,9.4486586e-07,4.624726e-09,0.9724033,5.9859357e-09,0.0,0.0007692126,1.2027387e-07,2.4888555e-08,10,0.13649422799076222
33,67,33:67,"And they will say, ""Our Lord, indeed we obeyed our masters and our dignitaries, and they led us astray from the [right] way.",4.2990164e-06,1.1758022e-12,0.0016862403,4.976684e-06,1.53658e-05,5.821912e-12,1.4775825e-08,3.6162978e-06,1.6823874e-08,1.1015571e-09,0.99828494,1.357861e-10,0.0,1.6700319e-10,2.140611e-11,5.683174e-09,10,0.012810880512316476
33,68,33:68,"Our Lord, give them double the punishment and curse them with a great curse.""",0.1351609,6.189589e-07,0.002110522,1.8633355e-07,8.4987296e-05,1.5033198e-09,9.967032e-06,1.3569985e-07,9.162676e-06,8.30746e-06,0.8626065,3.8768558e-11,0.0,4.6959113e-07,5.158141e-06,6.20465e-06,10,0.4122617414937633
33,69,33:69,"O you who have believed, be not like those who abused Moses; then Allah cleared him of what they said. And he, in the sight of Allah, was distinguished.",6.821155e-07,1.1412948e-16,1.9640009e-08,1.4818258e-10,3.3092983e-06,2.672217e-11,1.1761584e-09,0.9993631,1.8623021e-10,8.642848e-12,0.00063103525,5.4524374e-10,0.0,7.14429e-13,1.0682804e-10,2.3115125e-15,7,0.005338073714574704
33,70,33:70,"O you who have believed, fear Allah and speak words of appropriate justice.",0.009786205,5.5338685e-09,2.2840677e-08,5.7441044e-05,0.05370159,2.6235499e-05,1.8924757e-08,6.360606e-09,8.9698915e-09,5.1221154e-08,0.93642557,1.5296896e-06,0.0,9.900615e-11,3.4421593e-08,1.8329553e-09,10,0.2646889576417659
