surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
16,109,16:109,"Assuredly, it is they, in the Hereafter, who will be the losers.",2.5441612e-05,7.4062234e-05,3.218776e-10,0.9999008,3.7867345e-09,3.6348146e-07,1.0641666e-13,5.212792e-07,3,0.0010857151970433056
16,110,16:110,"Then, indeed your Lord, to those who emigrated after they had been compelled [to renounce their religion] and thereafter fought [for the cause of Allah] and were patient - indeed, your Lord, after that, is Forgiving and Merciful",3.125844e-10,0.018876795,9.844699e-09,0.0026293336,1.4236017e-10,0.97849464,3.057467e-10,1.6398671e-12,5,0.11183108791998525
16,111,16:111,"On the Day when every soul will come disputing for itself, and every soul will be fully compensated for what it did, and they will not be wronged.",8.1222675e-13,4.0973157e-07,4.5841216e-07,0.9999923,7.653926e-12,1.4847306e-07,3.5785912e-11,6.001332e-06,3,9.489865575453068e-05
16,112,16:112,"And Allah presents an example: a city which was safe and secure, its provision coming to it in abundance from every location, but it denied the favors of Allah. So Allah made it taste the envelopment of hunger and fear for what they had been doing.",1.7917667e-08,0.0010872659,4.0044917e-08,0.99887145,7.655011e-11,2.1738586e-09,6.2120475e-11,4.1422976e-05,3,0.00896659218205992
16,113,16:113,"And there had certainly come to them a Messenger from among themselves, but they denied him; so punishment overtook them while they were wrongdoers.",8.434174e-11,5.216293e-07,8.323485e-12,0.9999923,2.1003586e-06,2.6108692e-06,5.7132595e-16,5.8448054e-06,3,0.00014669058899116275
16,114,16:114,"Then eat of what Allah has provided for you [which is] lawful and good. And be grateful for the favor of Allah, if it is [indeed] Him that you worship.",8.457833e-09,0.49369314,8.0099145e-09,0.5062923,6.881942e-09,2.6594003e-06,9.2028895e-06,2.1064155e-07,3,0.6932168104485119
16,115,16:115,"He has only forbidden to you dead animals, blood, the flesh of swine, and that which has been dedicated to other than Allah. But whoever is forced [by necessity], neither desiring [it] nor transgressing [its limit] - then indeed, Allah is Forgiving and Merciful.",3.8666985e-09,0.00021600183,2.9730516e-06,0.99894774,2.7055937e-11,2.2856055e-05,6.4633943e-13,0.00080738973,3,0.00890695805511589
16,116,16:116,"And do not say about what your tongues assert of untruth, ""This is lawful and this is unlawful,"" to invent falsehood about Allah. Indeed, those who invent falsehood about Allah will not succeed.",3.0123196e-08,0.9636149,3.1615738e-07,0.036385834,2.1286177e-10,6.283464e-07,1.8469798e-08,6.043724e-12,1,0.15629678116052542
16,117,16:117,"[It is but] a brief enjoyment, and they will have a painful punishment.",6.8267334e-05,3.7699665e-12,3.3223154e-05,0.96243197,1.127826e-09,6.8942236e-06,2.7536157e-11,0.037461307,3,0.16097240526077827
16,118,16:118,"And to those who are Jews We have prohibited that which We related to you before. And We did not wrong them [thereby], but they were wronging themselves.",9.7255935e-08,0.0021148417,8.6037574e-07,0.99415785,0.0005324726,0.0031858908,1.8572367e-10,4.9141277e-06,3,0.04125307149464799
16,119,16:119,"Then, indeed your Lord, to those who have done wrong out of ignorance and then repent after that and correct themselves - indeed, your Lord, thereafter, is Forgiving and Merciful.",2.6065573e-16,1.1199204e-09,1.3187262e-12,1.9076479e-06,4.4391684e-15,0.9999962,3.2401281e-16,5.8860855e-14,5,2.8960952840020295e-05
16,120,16:120,"Indeed, Abraham was a [comprehensive] leader, devoutly obedient to Allah, inclining toward truth, and he was not of those who associate others with Allah.",6.154783e-09,0.8096579,3.9939212e-07,0.19031535,2.4161995e-05,6.418879e-11,5.7210223e-09,3.5055252e-09,1,0.48696406637171286
16,121,16:121,[He was] grateful for His favors. Allah chose him and guided him to a straight path.,3.2697392e-10,0.03065444,1.9453025e-06,0.96934414,2.1175337e-07,9.855981e-07,7.8371086e-12,2.0884772e-07,3,0.13705682016977147
16,122,16:122,"And We gave him good in this world, and indeed, in the Hereafter he will be among the righteous.",4.2807122e-10,7.07237e-08,1.1923662e-11,0.9998779,1.1487813e-09,0.00012247932,1.1766188e-12,3.1801045e-07,3,0.0012312591895357146
16,123,16:123,"Then We revealed to you, [O Muhammad], to follow the religion of Abraham, inclining toward truth; and he was not of those who associate with Allah.",1.5659277e-08,0.9991763,5.786873e-08,0.0008244864,3.413731e-08,3.112509e-08,1.308547e-07,2.920811e-15,1,0.006682253536502902
16,124,16:124,"The sabbath was only appointed for those who differed over it. And indeed, your Lord will judge between them on the Day of Resurrection concerning that over which they used to differ.",8.078574e-13,6.1147975e-06,8.92494e-09,0.9991763,1.9076479e-06,5.168243e-14,6.1846605e-13,0.0008130023,3,0.006706362420849746
16,125,16:125,"Invite to the way of your Lord with wisdom and good instruction, and argue with them in a way that is best. Indeed, your Lord is most knowing of who has strayed from His way, and He is most knowing of who is [rightly] guided.",9.427439e-10,0.00010177548,1.2106732e-09,0.13537453,2.503411e-11,5.4969623e-10,0.8645237,1.1905999e-08,6,0.397500056706635
16,126,16:126,"And if you punish [an enemy, O believers], punish with an equivalent of that with which you were harmed. But if you are patient - it is better for those who are patient.",1.12752595e-07,0.0015011239,4.2656034e-09,0.98815364,9.357937e-08,0.010348247,5.6046588e-08,5.1597887e-08,3,0.06884193586638457
16,127,16:127,"And be patient, [O Muhammad], and your patience is not but through Allah. And do not grieve over them and do not be in distress over what they conspire.",2.1557197e-13,0.9240659,3.4793564e-11,0.07593359,8.847315e-09,1.6426753e-08,2.1497624e-09,7.124515e-10,1,0.2687246676996762
16,128,16:128,"Indeed, Allah is with those who fear Him and those who are doers of good.",1.7593088e-10,0.98815364,2.5908485e-13,0.01184524,6.5951784e-12,1.0132591e-08,1.05943925e-14,7.570406e-14,1,0.064319569871523
17,1,17:1,"Exalted is He who took His Servant by night from al-Masjid al-Haram to al-Masjid al-Aqsa, whose surroundings We have blessed, to show him of Our signs. Indeed, He is the Hearing, the Seeing.",7.027029e-08,0.017153652,1.515677e-09,0.98284537,1.9302273e-09,1.4859806e-10,7.97594e-11,9.2915315e-07,3,0.0867597130293253
17,2,17:2,"And We gave Moses the Scripture and made it a guidance for the Children of Israel that you not take other than Me as Disposer of affairs,",8.587537e-12,3.387217e-08,3.961612e-09,0.00078428525,0.9992145,1.6347892e-12,2.4773747e-16,3.6235555e-09,4,0.006394169145749458
17,3,17:3,"O descendants of those We carried [in the ship] with Noah. Indeed, he was a grateful servant.",1.01094154e-10,5.4775373e-10,1.363917e-06,0.9991383,1.1174816e-05,4.6950873e-07,8.5976294e-13,0.0008454919,3,0.006996377563104669
17,4,17:4,"And We conveyed to the Children of Israel in the Scripture that, ""You will surely cause corruption on the earth twice, and you will surely reach [a degree of] great haughtiness.",2.0703036e-08,3.8420136e-08,0.00010522111,0.99964917,3.6693124e-05,1.133707e-06,2.18887e-09,0.0002054698,3,0.0034503509610610632
17,5,17:5,"So when the [time of] promise came for the first of them, We sent against you servants of Ours - those of great military might, and they probed [even] into the homes, and it was a promise fulfilled.",6.8925265e-10,2.6697484e-13,4.2238826e-06,0.8270896,1.6620966e-07,1.11613424e-07,2.36416e-10,0.17290509,3,0.46052379531190507
17,6,17:6,Then We gave back to you a return victory over them. And We reinforced you with wealth and sons and made you more numerous in manpower,5.165157e-11,3.454794e-12,6.8792736e-14,0.8672388,7.698124e-09,2.972942e-11,1.8024042e-10,0.1327612,3,0.3916022570604833
17,7,17:7,"[And said], ""If you do good, you do good for yourselves; and if you do evil, [you do it] to yourselves."" Then when the final promise came, [We sent your enemies] to sadden your faces and to enter the temple in Jerusalem, as they entered it the first time, and to destroy what they had taken over with [total] destruction.",1.4921673e-09,4.7635374e-05,8.552346e-08,0.9793124,0.020251768,0.00038819158,9.358061e-12,2.2897843e-06,3,0.10299822168796255
17,8,17:8,"[Then Allah said], ""It is expected, [if you repent], that your Lord will have mercy upon you. But if you return [to sin], We will return [to punishment]. And We have made Hell, for the disbelievers, a prison-bed.""",7.741869e-06,0.041881114,1.5897702e-06,0.0021497852,1.5987556e-10,0.9559591,2.276365e-12,1.7711567e-14,5,0.1892591516179115
17,9,17:9,"Indeed, this Qur'an guides to that which is most suitable and gives good tidings to the believers who do righteous deeds that they will have a great reward.",4.2376563e-10,0.98512757,4.901937e-07,0.014873477,1.213146e-10,4.939452e-10,1.2683074e-13,1.1195263e-11,1,0.0773586331381683
17,10,17:10,And that those who do not believe in the Hereafter - We have prepared for them a painful punishment.,3.076621e-09,3.26028e-06,2.5379186e-05,0.9999543,1.3689854e-11,1.4502277e-05,7.3911925e-09,2.0202872e-07,3,0.0005203431329786675
17,11,17:11,"And man supplicates for evil as he supplicates for good, and man is ever hasty.",9.221789e-15,2.7997265e-08,1.4221377e-08,0.9997406,2.2301255e-10,9.204205e-10,1.7549636e-12,0.00025660443,3,0.00238173276783234
17,12,17:12,"And We have made the night and day two signs, and We erased the sign of the night and made the sign of the day visible that you may seek bounty from your Lord and may know the number of years and the account [of time]. And everything We have set out in detail.",4.423539e-12,1.0480291e-11,1.6337513e-08,0.97288567,2.284428e-13,2.6561042e-14,2.2275992e-11,0.027115885,3,0.1245678954202072
17,13,17:13,"And [for] every person We have imposed his fate upon his neck, and We will produce for him on the Day of Resurrection a record which he will encounter spread open.",1.2487694e-11,1.9262175e-10,4.8221274e-08,0.9999543,3.3755178e-08,1.10893644e-07,2.6633653e-09,4.925259e-05,3,0.00053745619984169
17,14,17:14,"[It will be said], ""Read your record. Sufficient is yourself against you this Day as accountant.""",1.2214061e-11,8.108043e-09,2.3727375e-07,0.99175626,5.7685707e-11,7.056015e-07,3.714998e-07,0.008243924,3,0.0477855790164544
17,15,17:15,Whoever is guided is only guided for [the benefit of] his soul. And whoever errs only errs against it. And no bearer of burdens will bear the burden of another. And never would We punish until We sent a messenger.,3.5672585e-07,1.2527756e-06,4.9733603e-07,0.9999923,1.3938319e-10,3.0227054e-06,1.3005882e-09,1.263035e-06,3,9.282972247234546e-05
17,16,17:16,"And when We intend to destroy a city, We command its affluent but they defiantly disobey therein; so the word comes into effect upon it, and We destroy it with [complete] destruction.",7.689999e-08,5.20299e-10,1.1749769e-05,0.88205934,6.732502e-10,3.002362e-08,1.1566587e-13,0.11792991,3,0.36292468268559697
17,17,17:17,"And how many have We destroyed from the generations after Noah. And sufficient is your Lord, concerning the sins of His servants, as Acquainted and Seeing.",3.0743654e-11,7.0136156e-07,2.5774696e-07,0.9995499,4.3051355e-07,1.2314404e-05,3.0350362e-12,0.00043585323,3,0.003982066402863838
17,18,17:18,"Whoever should desire the immediate - We hasten for him from it what We will to whom We intend. Then We have made for him Hell, which he will [enter to] burn, censured and banished.",0.9982316,3.0185282e-10,5.326353e-11,0.0017722278,1.2678529e-13,3.788295e-09,5.508652e-11,2.2021624e-08,0,0.012995297566384754
17,19,17:19,But whoever desires the Hereafter and exerts the effort due to it while he is a believer - it is those whose effort is ever appreciated [by Allah].,2.3521288e-06,0.05438376,6.6000744e-08,0.9455899,3.7442827e-12,2.0177169e-05,2.103344e-11,1.16642305e-08,3,0.21150082324279149
17,20,17:20,To each [category] We extend - to these and to those - from the gift of your Lord. And never has the gift of your Lord been restricted.,1.7441228e-07,6.4669814e-10,1.07975875e-05,0.96114784,1.7420067e-09,7.4219975e-07,1.6975572e-07,0.03883905,3,0.16438882432457605
17,21,17:21,Look how We have favored [in provision] some of them over others. But the Hereafter is greater in degrees [of difference] and greater in distinction.,3.8542154e-14,8.0444386e-13,8.4250685e-05,0.31155849,2.1185222e-12,2.3373399e-09,3.9550606e-08,0.6883546,7,0.621187557375146
17,22,17:22,Do not make [as equal] with Allah another deity and [thereby] become censured and forsaken.,2.1822004e-09,0.95591897,3.7793782e-07,0.03272997,1.39045575e-08,1.0616919e-08,0.011353106,6.2645167e-12,1,0.2058621033455859
17,23,17:23,"And your Lord has decreed that you not worship except Him, and to parents, good treatment. Whether one or both of them reach old age [while] with you, say not to them [so much as], ""uff,"" and do not repel them but speak to them a noble word.",6.7289136e-08,1.21986395e-05,0.0145033505,0.4518164,3.5722392e-09,7.971663e-08,0.533667,5.8299497e-07,6,0.7556397258760297
17,24,17:24,"And lower to them the wing of humility out of mercy and say, ""My Lord, have mercy upon them as they brought me up [when I was] small.""",2.8996775e-12,1.0669537e-08,0.00017660651,0.9125897,4.5163088e-06,2.7388109e-05,0.08715864,4.4021588e-05,3,0.2984540824095036
17,25,17:25,"Your Lord is most knowing of what is within yourselves. If you should be righteous [in intention] - then indeed He is ever, to the often returning [to Him], Forgiving.",6.345743e-11,1.8353112e-11,2.0208335e-08,0.0019633095,9.1249275e-15,0.9980374,3.973576e-13,1.149851e-09,5,0.01419860955344856
17,26,17:26,"And give the relative his right, and [also] the poor and the traveler, and do not spend wastefully.",2.6723823e-09,2.4077535e-12,3.5652336e-06,0.99014586,5.331905e-10,2.4674802e-09,3.18793e-05,0.009820274,3,0.05558246053313912
17,27,17:27,"Indeed, the wasteful are brothers of the devils, and ever has Satan been to his Lord ungrateful.",2.2666401e-07,3.4960818e-10,5.372312e-09,0.992006,1.5511757e-10,6.2269406e-13,5.5092527e-14,0.007996628,3,0.04657914040425282
17,28,17:28,"And if you [must] turn away from the needy awaiting mercy from your Lord which you expect, then speak to them a gentle word.",6.4837566e-09,1.3854483e-06,5.399914e-06,0.99987036,4.705825e-08,0.000118528216,7.596266e-07,2.9963797e-07,3,0.0013014750627104125
17,29,17:29,And do not make your hand [as] chained to your neck or extend it completely and [thereby] become blamed and insolvent.,1.4505443e-11,5.587679e-11,1.4819304e-06,0.6273567,1.1343634e-08,1.8139605e-07,1.8415585e-05,0.37262222,3,0.6605714712595778
17,30,17:30,"Indeed, your Lord extends provision for whom He wills and restricts [it]. Indeed He is ever, concerning His servants, Acquainted and Seeing.",2.3801247e-08,9.73394e-09,0.002084327,0.997828,5.3989323e-11,3.6242486e-08,2.9181677e-10,8.732657e-05,3,0.01585419507040033
17,31,17:31,"And do not kill your children for fear of poverty. We provide for them and for you. Indeed, their killing is ever a great sin.",5.0055377e-10,1.1288354e-05,1.6104079e-05,0.99993134,7.4939596e-11,1.5301009e-10,1.8802417e-09,4.00036e-05,3,0.0007801396464705364
17,32,17:32,"And do not approach unlawful sexual intercourse. Indeed, it is ever an immorality and is evil as a way.",1.8219798e-12,2.2524502e-09,0.9837906,0.016065508,9.60228e-16,6.1885905e-09,9.8764995e-06,0.00013202518,2,0.08373855435885742
17,33,17:33,"And do not kill the soul which Allah has forbidden, except by right. And whoever is killed unjustly - We have given his heir authority, but let him not exceed limits in [the matter of] taking life. Indeed, he has been supported [by the law].",1.2467744e-12,0.64919996,8.549782e-05,0.35071176,3.3547661e-12,8.3863165e-09,1.1159214e-07,4.3179124e-08,1,0.6487398142218589
17,34,17:34,"And do not approach the property of an orphan, except in the way that is best, until he reaches maturity. And fulfill [every] commitment. Indeed, the commitment is ever [that about which one will be] questioned.",2.2152103e-11,7.3930466e-11,0.04728765,0.7537347,8.869067e-11,9.039932e-09,9.269481e-06,0.19896547,3,0.6787525429981308
17,35,17:35,"And give full measure when you measure, and weigh with an even balance. That is the best [way] and best in result.",2.008566e-17,1.0927432e-16,9.0176266e-14,2.0873802e-05,2.1127715e-16,3.3384949e-16,1.9988886e-10,0.99997705,7,0.00024790941854385717
17,36,17:36,"And do not pursue that of which you have no knowledge. Indeed, the hearing, the sight and the heart - about all those [one] will be questioned.",3.524078e-11,2.2901338e-06,0.0005518873,0.9991916,1.3591003e-09,3.0214675e-09,1.7747816e-07,0.00025433378,3,0.007086115850566361
17,37,17:37,"And do not walk upon the earth exultantly. Indeed, you will never tear the earth [apart], and you will never reach the mountains in height.",8.567058e-11,3.2330827e-13,1.9349686e-08,0.28221795,5.6583405e-09,6.675938e-08,1.5434434e-10,0.71778244,7,0.59503720532818
17,38,17:38,"All that - its evil is ever, in the sight of your Lord, detested.",3.5730332e-07,3.035545e-05,2.357079e-05,0.99993134,4.1477108e-10,2.8073103e-07,9.748018e-10,1.7885939e-05,3,0.0008406827945798223
17,39,17:39,"That is from what your Lord has revealed to you, [O Muhammad], of wisdom. And, [O mankind], do not make [as equal] with Allah another deity, lest you be thrown into Hell, blamed and banished.",5.7657545e-11,0.9964814,1.4254445e-09,0.0035149357,5.884282e-09,8.568012e-10,6.868986e-09,4.855745e-14,1,0.023374639807307147
17,40,17:40,"Then, has your Lord chosen you for [having] sons and taken from among the angels daughters? Indeed, you say a grave saying.",4.0745385e-17,1.19355565e-08,0.9861127,0.013883399,1.4901066e-11,2.0570695e-16,8.984761e-15,3.92385e-07,2,0.07317656502784094
17,41,17:41,"And We have certainly diversified [the contents] in this Qur'an that mankind may be reminded, but it does not increase the disbelievers except in aversion.",5.4950516e-11,0.9920135,2.402026e-07,0.007987298,6.396516e-10,1.28184725e-08,4.8430437e-11,1.6016681e-09,1,0.04653632406389725
17,42,17:42,"Say, [O Muhammad], ""If there had been with Him [other] gods, as they say, then they [each] would have sought to the Owner of the Throne a way.""",3.1439825e-12,0.00032413224,3.5105514e-12,2.275644e-05,3.8398014e-08,8.229783e-11,0.9996529,5.7517693e-16,6,0.0031951515719627244
17,43,17:43,Exalted is He and high above what they say by great sublimity.,1.323909e-10,2.9836505e-07,1.8643573e-09,0.9999695,1.4119151e-09,1.1010182e-11,1.1358767e-12,3.2139626e-05,3,0.0003675675510663993
17,44,17:44,"The seven heavens and the earth and whatever is in them exalt Him. And there is not a thing except that it exalts [Allah] by His praise, but you do not understand their [way of] exalting. Indeed, He is ever Forbearing and Forgiving.",6.475572e-10,0.43819624,5.441851e-06,0.38794497,3.3116263e-11,0.17384954,1.2976983e-10,8.1753155e-09,1,1.0331197645182533
17,45,17:45,"And when you recite the Qur'an, We put between you and those who do not believe in the Hereafter a concealed partition.",1.5569923e-09,0.98826665,3.7758332e-07,0.011730127,2.2669761e-08,7.0103684e-10,9.105891e-11,8.829773e-11,1,0.0638176719312136
17,46,17:46,"And We have placed over their hearts coverings, lest they understand it, and in their ears deafness. And when you mention your Lord alone in the Qur'an, they turn back in aversion.",1.4571502e-10,0.9985438,1.3584693e-07,0.0014560163,1.1582469e-08,6.175802e-11,1.7306068e-10,9.73061e-14,1,0.01096828166612998
17,47,17:47,"We are most knowing of how they listen to it when they listen to you and [of] when they are in private conversation, when the wrongdoers say, ""You follow not but a man affected by magic.""",3.05867e-09,4.3154985e-05,2.4019996e-06,0.99862003,1.3995128e-08,5.777631e-08,6.1857854e-08,0.0013314957,3,0.010662570609488045
17,48,17:48,"Look how they strike for you comparisons; but they have strayed, so they cannot [find] a way.",2.1839918e-08,3.735702e-08,6.04263e-08,0.7640463,6.230321e-11,8.537873e-08,5.498496e-09,0.23595127,3,0.5463732245973825
17,49,17:49,"And they say, ""When we are bones and crumbled particles, will we [truly] be resurrected as a new creation?""",2.7776455e-13,1.6292685e-10,1.9806585e-08,0.9949317,5.348387e-09,1.9699078e-14,3.859806e-14,0.005069643,3,0.03184634437978918
17,50,17:50,"Say, ""Be you stones or iron",9.1658614e-05,9.517539e-14,2.0094652e-07,0.11400721,4.4213983e-11,1.5169895e-10,0.880392,0.0055117854,6,0.38923865980476274
17,51,17:51,"Or [any] creation of that which is great within your breasts."" And they will say, ""Who will restore us?"" Say, ""He who brought you forth the first time."" Then they will nod their heads toward you and say, ""When is that?"" Say, ""Perhaps it will be soon -",3.750074e-11,2.1631637e-08,0.568233,0.43146512,3.0403366e-09,1.5640322e-12,2.820618e-09,0.0003002368,2,0.6862905067070685
17,52,17:52,"On the Day He will call you and you will respond with praise of Him and think that you had not remained [in the world] except for a little.""",8.806965e-11,1.4503575e-09,0.0004311272,0.99875337,2.6743992e-11,0.00081599125,2.0391862e-08,1.3571595e-06,3,0.010408034532789235
17,53,17:53,"And tell My servants to say that which is best. Indeed, Satan induces [dissension] among them. Indeed Satan is ever, to mankind, a clear enemy.",1.0164002e-05,9.2075636e-05,1.5465518e-07,0.9998931,6.6164314e-09,4.0888307e-10,6.0125544e-08,3.7342238e-06,3,0.001129595844024858
17,54,17:54,"Your Lord is most knowing of you. If He wills, He will have mercy upon you; or if He wills, He will punish you. And We have not sent you, [O Muhammad], over them as a manager.",8.133818e-09,0.9243726,8.642828e-09,0.07562313,5.5251206e-07,2.1592746e-06,8.1431403e-07,3.3741204e-12,1,0.26799895019355535
17,55,17:55,"And your Lord is most knowing of whoever is in the heavens and the earth. And We have made some of the prophets exceed others [in various ways], and to David We gave the book [of Psalms].",6.416909e-07,0.00067180267,1.0770679e-06,0.9991954,9.811539e-05,3.1052674e-05,3.4340545e-08,7.135569e-07,3,0.00697466824883028
17,56,17:56,"Say, ""Invoke those you have claimed [as gods] besides Him, for they do not possess the [ability for] removal of adversity from you or [for its] transfer [to someone else].""",1.6345716e-11,1.0596971e-08,5.7693234e-17,2.5681582e-05,2.8022987e-10,3.2264984e-09,0.99997336,3.2725572e-11,6,0.0002983555355960966
17,57,17:57,"Those whom they invoke seek means of access to their Lord, [striving as to] which of them would be nearest, and they hope for His mercy and fear His punishment. Indeed, the punishment of your Lord is ever feared.",1.2941204e-08,4.370482e-06,4.0774644e-08,0.9999695,1.4204414e-07,9.384851e-09,1.3582652e-10,2.7340091e-05,3,0.00037506328355615357
17,58,17:58,And there is no city but that We will destroy it before the Day of Resurrection or punish it with a severe punishment. That has ever been in the Register inscribed.,2.1010345e-11,1.114255e-05,5.419578e-07,0.9999466,6.461766e-06,2.9509927e-08,6.647203e-14,3.8043196e-05,3,0.0006531869452374639
17,59,17:59,"And nothing has prevented Us from sending signs except that the former peoples denied them. And We gave Thamud the she-camel as a visible sign, but they wronged her. And We send not the signs except as a warning.",1.2062846e-09,0.034604836,3.9261647e-10,0.96535885,3.843764e-05,1.9123862e-11,2.9813006e-11,5.17724e-07,3,0.15083482180747104
17,60,17:60,"And [remember, O Muhammad], when We told you, ""Indeed, your Lord has encompassed the people."" And We did not make the sight which We showed you except as a trial for the people, as was the accursed tree [mentioned] in the Qur'an. And We threaten them, but it increases them not except in great transgression.",7.6100133e-07,0.9920703,8.195986e-09,0.007922421,5.04858e-06,1.6752786e-08,1.1668096e-09,1.3000766e-10,1,0.046300071442419564
17,61,17:61,"And [mention] when We said to the angles, ""Prostrate to Adam,"" and they prostrated, except for Iblees. He said, ""Should I prostrate to one You created from clay?""",2.2935662e-09,1.4832992e-06,0.0025969965,0.99529606,0.0012020164,6.440498e-08,2.4032307e-11,0.0009042819,3,0.03459444159611054
17,62,17:62,"[Iblees] said, ""Do You see this one whom You have honored above me? If You delay me until the Day of Resurrection, I will surely destroy his descendants, except for a few.""",1.3460787e-07,0.00090796663,1.8429341e-07,0.99908495,4.0071545e-06,5.3258933e-08,5.3715564e-08,2.7614801e-06,3,0.007366228508655064
17,63,17:63,"[Allah] said, ""Go, for whoever of them follows you, indeed Hell will be the recompense of you - an ample recompense.",0.001278047,0.9755652,1.5319664e-07,0.01557764,1.5635802e-10,0.0075781047,4.244567e-09,5.272269e-14,1,0.13448410092615287
17,64,17:64,"And incite [to senselessness] whoever you can among them with your voice and assault them with your horses and foot soldiers and become a partner in their wealth and their children and promise them."" But Satan does not promise them except delusion.",8.136841e-06,0.011542191,1.0223999e-06,0.9884476,3.507677e-10,6.1367716e-11,9.113218e-12,4.5974662e-07,3,0.0630999089785631
17,65,17:65,"Indeed, over My [believing] servants there is for you no authority. And sufficient is your Lord as Disposer of affairs.",1.098246e-10,3.0159202e-07,2.084611e-05,0.9999466,2.4778961e-07,1.4282408e-11,9.8827675e-11,3.0719835e-05,3,0.0006055908040166215
17,66,17:66,"It is your Lord who drives the ship for you through the sea that you may seek of His bounty. Indeed, He is ever, to you, Merciful.",1.5236454e-05,4.1476874e-06,1.8131442e-07,0.9998779,5.0114823e-09,0.000101998565,8.4760776e-10,1.84701e-06,3,0.0013072002285976537
17,67,17:67,"And when adversity touches you at sea, lost are [all] those you invoke except for Him. But when He delivers you to the land, you turn away [from Him]. And ever is man ungrateful.",1.087624e-08,2.8148228e-10,1.8514018e-09,0.99801064,9.668469e-10,3.75754e-08,6.8791686e-14,0.0019924932,3,0.014378346806986355
17,68,17:68,Then do you feel secure that [instead] He will not cause a part of the land to swallow you or send against you a storm of stones? Then you would not find for yourselves an advocate.,6.759265e-10,0.00676881,4.2780206e-09,0.99323285,1.3150159e-09,5.226117e-13,8.397961e-11,5.4143886e-08,3,0.04055835303212598
17,69,17:69,Or do you feel secure that He will not send you back into the sea another time and send upon you a hurricane of wind and drown you for what you denied? Then you would not find for yourselves against Us an avenger.,1.1643196e-09,0.0017849423,3.0878921e-12,0.9982164,2.1861737e-10,5.356836e-11,5.2409123e-12,8.413846e-08,3,0.013079192893937639
17,70,17:70,"And We have certainly honored the children of Adam and carried them on the land and sea and provided for them of the good things and preferred them over much of what We have created, with [definite] preference.",2.6920016e-13,1.5416111e-13,0.0029445118,0.8786407,5.1150444e-09,8.625175e-09,1.021981e-09,0.11841315,3,0.38348157979145053
17,71,17:71,"[Mention, O Muhammad], the Day We will call forth every people with their record [of deeds]. Then whoever is given his record in his right hand - those will read their records, and injustice will not be done to them, [even] as much as a thread [inside the date seed].",6.879986e-13,0.17479914,2.3878938e-06,0.82519865,7.0936075e-08,3.105432e-06,1.9298951e-10,3.7691112e-08,3,0.46348874740054996
17,72,17:72,And whoever is blind in this [life] will be blind in the Hereafter and more astray in way.,7.4054805e-07,0.003167471,3.816305e-08,0.99682355,8.5775325e-09,9.6273e-07,1.4970593e-09,3.7407535e-06,3,0.02147100879918131
17,73,17:73,"And indeed, they were about to tempt you away from that which We revealed to you in order to [make] you invent about Us something else; and then they would have taken you as a friend.",4.8068372e-12,1.831179e-10,5.953247e-05,0.6347373,2.1124556e-10,8.248618e-09,4.3500953e-11,0.36520317,3,0.6569651034948298
17,74,17:74,"And if We had not strengthened you, you would have almost inclined to them a little.",2.1027872e-14,6.187404e-11,4.6496834e-10,0.73900384,1.5977679e-10,5.375241e-10,7.95136e-12,0.260993,3,0.5740952378693431
17,75,17:75,"Then [if you had], We would have made you taste double [punishment in] life and double [after] death. Then you would not find for yourself against Us a helper.",2.654718e-13,1.9027038e-08,1.4131082e-06,0.9955847,5.70354e-11,3.7803588e-07,2.563808e-08,0.004417168,3,0.028381942244051654
17,76,17:76,"And indeed, they were about to drive you from the land to evict you therefrom. And then [when they do], they will not remain [there] after you, except for a little.",7.873348e-09,8.939165e-13,9.19555e-07,0.24188972,4.2218944e-09,7.244009e-08,1.0208034e-11,0.75810623,7,0.5532655240760612
17,77,17:77,[That is Our] established way for those We had sent before you of Our messengers; and you will not find in Our way any alteration.,2.8578973e-09,1.4240128e-05,6.4767296e-11,0.977506,1.7583003e-05,5.4825476e-05,1.2890444e-10,0.022409309,3,0.10824530588688723
17,78,17:78,"Establish prayer at the decline of the sun [from its meridian] until the darkness of the night and [also] the Qur'an of dawn. Indeed, the recitation of dawn is ever witnessed.",1.0824538e-09,2.2052342e-05,2.1360382e-08,0.9849998,6.82083e-11,1.609636e-10,0.011289104,0.0036876425,3,0.08640441913385305
17,79,17:79,"And from [part of] the night, pray with it as additional [worship] for you; it is expected that your Lord will resurrect you to a praised station.",4.2565372e-07,5.810627e-09,2.2469353e-06,0.99894774,4.9817475e-09,1.14491506e-07,1.0302256e-07,0.0010487693,3,0.008285569290747495
17,80,17:80,"And say, ""My Lord, cause me to enter a sound entrance and to exit a sound exit and grant me from Yourself a supporting authority.""",2.1101955e-07,3.060917e-05,1.1221331e-06,0.99588853,3.3063277e-09,2.2241953e-10,0.004076246,2.1653623e-06,3,0.02689795827352523
17,81,17:81,"And say, ""Truth has come, and falsehood has departed. Indeed is falsehood, [by nature], ever bound to depart.""",3.9681436e-10,6.040766e-07,1.8633398e-10,0.012160606,1.8770846e-13,3.5793252e-13,0.98783696,1.4991524e-07,6,0.06572263278843872
