surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,dominant_membership,membership_entropy
35,18,35:18,"And no bearer of burdens will bear the burden of another. And if a heavily laden soul calls [another] to [carry some of] its load, nothing of it will be carried, even if he should be a close relative. You can only warn those who fear their Lord unseen and have established prayer. And whoever purifies himself only purifies himself for [the benefit of] his soul. And to Allah is the [final] destination.",4.563857e-10,1.344838e-05,1.402362e-07,0.00020566743,3.7717374e-11,6.8224344e-06,1.0950044e-09,6.952091e-05,1.4694466e-11,0.029912595,2.5146335e-07,3.8672883e-09,5.7081852e-08,0.0,9.1411e-06,0.9697807,15,0.1374922702625247
35,19,35:19,"Not equal are the blind and the seeing,",8.557287e-05,0.00019333346,1.7962893e-09,1.45121285e-05,1.1607503e-08,4.6192495e-06,6.4597816e-10,1.1136785e-10,1.30128165e-11,1.6232297e-06,3.9434775e-07,5.3025345e-10,6.632105e-07,0.0,9.980904e-09,0.9997024,15,0.0030080329591348786
35,20,35:20,"Nor are the darknesses and the light,",0.05426108,3.6797694e-05,4.239463e-12,3.3808715e-12,3.844247e-13,5.5402556e-06,2.1952967e-05,6.222381e-13,2.4668084e-12,3.706869e-09,1.7807164e-06,2.7075906e-08,0.00055820955,0.0,5.997861e-11,0.9451138,15,0.21634939133022077
35,21,35:21,"Nor are the shade and the heat,",0.9981858,5.4448353e-08,2.8330658e-14,1.576184e-13,1.6337929e-18,9.312071e-08,5.767614e-07,5.6712268e-14,3.644805e-18,4.26839e-15,4.421022e-06,2.9370803e-14,1.5447491e-05,0.0,6.1801855e-11,0.0017912586,0,0.013378299375236078
35,22,35:22,"And not equal are the living and the dead. Indeed, Allah causes to hear whom He wills, but you cannot make hear those in the graves.",1.025133e-15,6.699364e-06,2.7481588e-11,3.798627e-09,6.8602846e-11,3.4117016e-07,2.8039439e-11,1.1039332e-10,1.6802854e-06,0.8244436,1.0233364e-06,2.9235956e-09,1.6718384e-07,0.0,8.188147e-08,0.17554757,9,0.4647070365587702
35,23,35:23,"You, [O Muhammad], are not but a warner.",1.027783e-09,1.2612492e-05,3.4314446e-10,4.3855372e-10,2.210654e-09,0.04798691,1.9051486e-11,2.7947297e-10,0.000112245085,0.035787575,1.141144e-06,9.641036e-09,2.3628486e-06,0.0,4.2033177e-09,0.9160987,15,0.34639458944994966
35,24,35:24,"Indeed, We have sent you with the truth as a bringer of good tidings and a warner. And there was no nation but that there had passed within it a warner.",6.2990154e-07,2.5252291e-05,1.1519058e-09,2.2553369e-11,1.7535887e-08,0.90034217,2.1214495e-12,1.6845271e-14,8.495621e-12,5.0988136e-10,6.034245e-08,1.6859393e-09,1.0025245e-08,0.0,2.9029886e-11,0.09962947,5,0.32457135803579934
35,25,35:25,And if they deny you - then already have those before them denied. Their messengers came to them with clear proofs and written ordinances and with the enlightening Scripture.,3.4821036e-19,0.90675306,6.181162e-08,4.9309854e-08,5.628159e-09,8.000918e-06,4.8374305e-11,4.084626e-08,8.037173e-12,0.007919157,5.2343246e-10,1.04771386e-10,6.028007e-09,0.0,7.9113094e-10,0.085322335,1,0.33717643007766396
35,26,35:26,"Then I seized the ones who disbelieved, and how [terrible] was My reproach.",1.0600454e-07,0.80457765,1.0778412e-05,1.3382963e-07,4.779191e-05,1.6409806e-05,2.1469078e-11,4.3872397e-12,6.406697e-11,5.607872e-06,2.5046445e-10,1.9498918e-08,1.0476191e-08,0.0,2.4176456e-06,0.19533756,1,0.494819923031545
35,27,35:27,"Do you not see that Allah sends down rain from the sky, and We produce thereby fruits of varying colors? And in the mountains are tracts, white and red of varying shades and [some] extremely black.",2.8117644e-10,5.942625e-06,4.779127e-09,7.7151713e-10,1.6371872e-10,3.0658572e-07,2.0777395e-09,4.130543e-12,5.386474e-08,9.224193e-05,0.99840295,9.44293e-07,1.0728114e-06,0.0,4.7402196e-08,0.0014956538,10,0.012288128317633743
35,28,35:28,"And among people and moving creatures and grazing livestock are various colors similarly. Only those fear Allah, from among His servants, who have knowledge. Indeed, Allah is Exalted in Might and Forgiving.",3.2347714e-14,2.8684539e-05,2.452543e-07,5.2883536e-10,3.8960014e-08,1.4866755e-06,1.5018575e-10,1.9499179e-12,2.9916549e-12,0.96894497,0.018343188,8.483441e-05,3.258738e-06,0.0,1.6031597e-09,0.012595251,9,0.16017093840375826
35,29,35:29,"Indeed, those who recite the Book of Allah and establish prayer and spend [in His cause] out of what We have provided them, secretly and publicly, [can] expect a profit that will never perish -",1.3120507e-22,5.635848e-10,8.4914124e-11,0.9999886,3.612889e-15,7.605526e-12,5.3520888e-14,2.30329e-16,2.1399823e-11,1.1630036e-05,1.8073468e-11,2.9186404e-14,1.2614427e-11,0.0,1.3704418e-13,2.0946287e-07,3,0.00014676087667349393
35,30,35:30,"That He may give them in full their rewards and increase for them of His bounty. Indeed, He is Forgiving and Appreciative.",6.9021335e-09,9.974335e-06,9.826334e-05,9.5593896e-05,1.2587612e-10,0.00017952184,6.1882e-13,2.7149671e-14,2.2369105e-15,2.7232552e-06,2.1392207e-06,2.7506303e-06,4.33736e-08,0.0,2.8553038e-09,0.999611,15,0.003942663093142578
35,31,35:31,"And that which We have revealed to you, [O Muhammad], of the Book is the truth, confirming what was before it. Indeed, Allah, of His servants, is Acquainted and Seeing.",6.6458e-24,1.083927e-05,3.3061984e-11,3.8260927e-12,5.099837e-13,1.2101469e-09,3.1822687e-12,3.74412e-15,0.99992746,6.14063e-05,6.427911e-14,1.3986895e-10,1.0297216e-09,0.0,5.634064e-10,1.8030464e-07,8,0.0007948349211968594
35,32,35:32,"Then we caused to inherit the Book those We have chosen of Our servants; and among them is he who wrongs himself, and among them is he who is moderate, and among them is he who is foremost in good deeds by permission of Allah. That [inheritance] is what is the great bounty.",1.8988416e-13,7.768812e-08,1.4051518e-07,0.99443465,1.4666074e-11,6.0899124e-06,1.9484826e-12,3.3524873e-13,6.2381304e-08,0.0001724661,6.499906e-08,3.1552931e-09,1.1210151e-08,0.0,4.9458865e-08,0.005385153,3,0.035256763257743295
35,33,35:33,"[For them are] gardens of perpetual residence which they will enter. They will be adorned therein with bracelets of gold and pearls, and their garments therein will be silk.",1.0192806e-06,2.02558e-08,8.831875e-08,1.9572492e-06,3.55081e-11,5.4282236e-08,6.138627e-09,1.1311371e-13,2.5563158e-17,1.7911863e-15,0.9993708,4.8922314e-11,8.3522783e-10,0.0,2.5309842e-07,0.0006247193,10,0.00528476768024499
35,34,35:34,"And they will say, ""Praise to Allah, who has removed from us [all] sorrow. Indeed, our Lord is Forgiving and Appreciative -",2.173601e-17,0.0019197323,0.034612227,4.8258237e-09,7.215154e-10,5.643324e-06,1.4165379e-10,2.541166e-11,6.813013e-08,0.7724336,1.7692366e-09,7.763645e-11,0.0023742819,0.0,1.0999926e-06,0.18865575,9,0.6569568833114379
35,35,35:35,"He who has settled us in the home of duration out of His bounty. There touches us not in it any fatigue, and there touches us not in it weariness [of mind].""",0.007221651,8.274188e-06,1.7982461e-06,0.0003913885,4.0608645e-11,0.0065508024,7.359079e-05,3.6510542e-10,1.86974e-11,2.5951752e-10,2.0317742e-05,0.00028230256,0.0045578014,0.0,1.0166318e-07,0.9808902,15,0.11846289166922938
35,36,35:36,"And for those who disbelieve will be the fire of Hell. [Death] is not decreed for them so they may die, nor will its torment be lightened for them. Thus do we recompense every ungrateful one.",2.2857831e-17,0.98922473,0.0009257475,9.941168e-07,1.1880529e-11,1.061612e-06,0.00287571,2.537997e-12,1.9441901e-13,1.1146887e-05,3.078231e-08,2.385085e-10,2.8400023e-06,0.0,1.5095311e-10,0.006958041,1,0.06876919041574295
35,37,35:37,"And they will cry out therein, ""Our Lord, remove us; we will do righteousness - other than what we were doing!"" But did We not grant you life enough for whoever would remember therein to remember, and the warner had come to you? So taste [the punishment], for there is not for the wrongdoers any helper.",1.0039662e-10,0.0022483964,0.013329397,2.2882539e-08,1.8011424e-07,0.013402205,4.196755e-06,3.4717593e-11,4.5306736e-10,8.255871e-06,0.009413888,6.974788e-09,4.6036612e-07,0.0,5.4697726e-09,0.9615915,15,0.21079912695235314
35,38,35:38,"Indeed, Allah is Knower of the unseen [aspects] of the heavens and earth. Indeed, He is Knowing of that within the breasts.",3.4978925e-12,3.0940566e-06,1.6630589e-09,7.6505156e-11,9.425846e-12,8.345158e-07,9.300053e-12,3.655184e-15,4.5974568e-11,0.0011405582,2.1865856e-07,0.07358276,1.7273504e-08,0.0,0.90065813,0.024613876,14,0.38520227856522926
35,39,35:39,It is He who has made you successors upon the earth. And whoever disbelieves - upon him will be [the consequence of] his disbelief. And the disbelief of the disbelievers does not increase them in the sight of their Lord except in hatred; and the disbelief of the disbelievers does not increase them except in loss.,5.6397667e-16,0.999508,1.0637687e-06,1.9179323e-10,1.6465312e-11,4.5567097e-09,5.8134154e-11,2.2299534e-12,3.156781e-12,1.1187355e-05,9.0211544e-10,1.0890118e-06,5.754398e-10,0.0,9.712121e-11,0.00047976244,1,0.004315559757553095
35,40,35:40,"Say, ""Have you considered your 'partners' whom you invoke besides Allah? Show me what they have created from the earth, or have they partnership [with Him] in the heavens? Or have We given them a book so they are [standing] on evidence therefrom? [No], rather, the wrongdoers do not promise each other except delusion.""",2.8877076e-30,4.728331e-10,4.6387276e-13,2.4439077e-12,5.2906472e-20,2.3890229e-14,1.5595206e-14,1.0,1.25727855e-17,2.3801158e-08,1.9059454e-14,2.3353834e-13,8.3699595e-15,0.0,1.3302104e-12,1.1861023e-09,7,4.52702697783253e-07
35,41,35:41,"Indeed, Allah holds the heavens and the earth, lest they cease. And if they should cease, no one could hold them [in place] after Him. Indeed, He is Forbearing and Forgiving.",6.7953195e-13,1.7678758e-07,6.182907e-08,2.3726346e-10,9.428867e-12,3.267573e-08,4.1056936e-11,2.0876722e-15,1.188913e-13,0.0011116918,1.0429457e-08,0.9974398,1.4943726e-08,0.0,1.7492343e-06,0.0014431872,11,0.01958624339917807
35,42,35:42,"And they swore by Allah their strongest oaths that if a warner came to them, they would be more guided than [any] one of the [previous] nations. But when a warner came to them, it did not increase them except in aversion.",8.242392e-16,0.0022372485,1.1763083e-06,7.2574755e-09,0.00029441397,0.015890822,2.908575e-11,3.2679898e-12,6.130185e-07,0.9628138,2.2331533e-05,2.1427282e-10,1.9452347e-07,0.0,6.6679684e-09,0.018741257,9,0.19315439885792793
35,43,35:43,"[Due to] arrogance in the land and plotting of evil; but the evil plot does not encompass except its own people. Then do they await except the way of the former peoples? But you will never find in the way of Allah any change, and you will never find in the way of Allah any alteration.",2.4738653e-13,4.667021e-05,4.4357184e-06,1.9288077e-08,1.4417773e-05,0.00047804517,2.3726503e-12,1.7970354e-10,5.9672936e-14,0.8830088,2.1105981e-07,4.6178155e-09,0.00011600268,0.0,3.7758587e-09,0.11632856,9,0.3655167722207836
35,44,35:44,"Have they not traveled through the land and observed how was the end of those before them? And they were greater than them in power. But Allah is not to be caused failure by anything in the heavens or on the earth. Indeed, He is ever Knowing and Competent.",2.1543698e-22,5.6814086e-05,1.5326327e-07,1.2452696e-09,3.6052592e-09,1.29569835e-05,4.0057097e-10,1.9062243e-11,1.3031238e-12,0.9983077,4.3461668e-10,1.255556e-05,4.1795943e-07,0.0,6.144622e-10,0.0016063845,9,0.012877549858483594
35,45,35:45,"And if Allah were to impose blame on the people for what they have earned, He would not leave upon the earth any creature. But He defers them for a specified term. And when their time comes, then indeed Allah has ever been, of His servants, Seeing.",1.31475675e-14,3.1753796e-05,3.4264172e-05,3.0964788e-05,2.2940212e-09,0.001607206,2.9275557e-10,3.0147967e-12,7.693822e-13,0.59934086,4.78769e-07,2.6120164e-05,0.00015170404,0.0,1.2401374e-06,0.3987722,9,0.6864104215564144
36,1,36:1,"Ya, Seen.",0.976753,2.103864e-05,3.538438e-11,2.5272008e-08,5.8214354e-08,0.00011920202,1.2112593e-10,1.4279514e-12,1.1140052e-11,2.6772892e-10,4.022803e-08,3.1121956e-11,7.252739e-10,0.0,5.334125e-09,0.02310461,0,0.11133219244247294
36,2,36:2,By the wise Qur'an.,1.1306495e-13,3.1376747e-08,6.2929436e-13,8.3251456e-10,1.08284085e-11,1.5508881e-07,2.7972717e-15,5.0818763e-12,0.99967194,0.0001170696,2.7957412e-11,1.1194408e-11,7.665923e-08,0.0,1.845324e-09,0.00020723304,8,0.003149778302078776
36,3,36:3,"Indeed you, [O Muhammad], are from among the messengers,",1.1363265e-21,0.00027588508,1.2588063e-07,8.8199434e-11,6.034265e-09,3.6119134e-06,1.0918798e-10,1.3848629e-12,0.0016048901,0.9972877,3.610155e-11,6.586507e-11,1.5274214e-06,0.0,6.900495e-11,0.00082347105,9,0.021212753989858328
36,4,36:4,On a straight path.,0.99997705,9.949494e-11,4.0245368e-16,1.1845428e-16,1.243405e-15,2.6733e-09,2.5955521e-17,1.0897174e-15,1.706795e-17,1.7483049e-16,1.7497361e-12,3.031268e-17,6.8583486e-11,0.0,4.3901104e-16,2.218058e-05,0,0.0002606981229508016
36,5,36:5,"[This is] a revelation of the Exalted in Might, the Merciful,",3.401384e-07,0.00633619,0.004593934,3.152445e-07,7.7133586e-07,0.008199514,2.337745e-06,8.6400306e-08,3.616089e-07,3.1266034e-05,5.869696e-06,0.06955364,0.00019706994,0.0,7.3440646e-08,0.9110801,15,0.3685728833728451
36,6,36:6,"That you may warn a people whose forefathers were not warned, so they are unaware.",6.897057e-08,7.416531e-08,2.2245836e-12,1.93347e-09,1.1110949e-09,0.0012884443,8.076066e-16,1.9723865e-09,3.9686982e-13,4.1550808e-07,2.7971763e-07,1.0236978e-09,7.618197e-09,0.0,1.4191881e-10,0.9987115,15,0.009874312586597014
36,7,36:7,"Already the word has come into effect upon most of them, so they do not believe.",3.899478e-17,0.9995805,2.6246159e-09,5.3300693e-12,6.0600687e-12,4.8831772e-08,5.388557e-13,5.043175e-12,3.3302303e-14,1.5572092e-05,2.554345e-11,1.6791233e-16,1.3201194e-06,0.0,1.14814664e-08,0.0004005355,1,0.0037440218706035946
36,8,36:8,"Indeed, We have put shackles on their necks, and they are to their chins, so they are with heads [kept] aloft.",0.4572085,1.8675421e-06,2.6205715e-11,3.86618e-10,1.0213741e-07,0.00441855,3.3858423e-11,2.1441559e-13,5.189426e-12,6.0259837e-09,6.018547e-07,2.1851494e-09,2.4733822e-07,0.0,1.1237302e-07,0.53836995,15,0.7151800167968579
36,9,36:9,"And We have put before them a barrier and behind them a barrier and covered them, so they do not see.",0.00013020658,2.3623852e-09,1.0335614e-11,1.9610025e-12,1.2858508e-12,0.99618495,7.527327e-14,8.92393e-14,5.4584325e-17,3.2500058e-09,5.0703846e-08,1.3759532e-12,8.101446e-12,0.0,1.8127179e-12,0.0036854765,5,0.02562464460736393
36,10,36:10,And it is all the same for them whether you warn them or do not warn them - they will not believe.,7.382258e-17,0.9582629,1.8715114e-09,2.986517e-09,2.7430805e-10,1.0989655e-05,1.2971836e-10,0.00054247363,7.514958e-15,0.0044077425,3.703941e-10,8.901723e-15,1.8912351e-07,0.0,1.4611547e-07,0.036773473,1,0.1904349162556794
36,11,36:11,You can only warn one who follows the message and fears the Most Merciful unseen. So give him good tidings of forgiveness and noble reward.,3.7846686e-17,9.887421e-08,1.4399981e-10,8.4360414e-11,1.521424e-16,1.00129036e-07,1.1720698e-08,0.99792695,1.23092565e-17,2.2985983e-05,2.6030502e-08,6.5218738e-12,5.3433075e-10,0.0,6.4169205e-11,0.0020525916,7,0.015023075119565377
36,12,36:12,"Indeed, it is We who bring the dead to life and record what they have put forth and what they left behind, and all things We have enumerated in a clear register.",1.0277806e-06,2.3898883e-07,6.935676e-10,5.2247318e-09,1.62576e-11,0.004124485,9.3107644e-14,4.6913845e-13,1.482454e-09,3.8193345e-08,4.9241167e-11,3.661339e-07,5.2767923e-08,0.0,8.7221486e-10,0.9958734,15,0.026789804493410074
36,13,36:13,"And present to them an example: the people of the city, when the messengers came to it -",0.0016965637,3.730652e-05,4.2407473e-09,2.0589014e-06,2.5699097e-07,0.0022720813,5.036831e-12,4.6149276e-09,1.7096861e-12,9.4971114e-08,5.372482e-07,8.2444116e-14,8.882319e-08,0.0,7.2980566e-11,0.9959874,15,0.029079605295236274
36,14,36:14,"When We sent to them two but they denied them, so We strengthened them with a third, and they said, ""Indeed, we are messengers to you.""",1.578704e-07,7.110333e-05,2.219826e-06,6.0022677e-07,2.1864355e-07,0.8056833,5.4692223e-12,8.852774e-11,2.57398e-08,4.5589095e-05,4.1888296e-10,4.2781792e-11,3.8582995e-09,0.0,8.7905566e-10,0.1941993,5,0.49352576136551735
36,15,36:15,"They said, ""You are not but human beings like us, and the Most Merciful has not revealed a thing. You are only telling lies.""",6.306911e-19,0.038482156,0.014342148,5.2971217e-08,9.6482245e-06,9.728763e-05,3.060981e-09,2.342507e-10,1.9838972e-06,0.8390255,2.9793512e-07,6.4577116e-10,3.5825047e-07,0.0,0.00030248312,0.10773581,9,0.577036241343079
36,16,36:16,"They said, ""Our Lord knows that we are messengers to you,",1.0369352e-09,6.3418905e-05,1.063822e-05,4.6537845e-09,3.2357087e-07,0.010631461,6.467517e-12,2.2966533e-12,1.4079458e-09,2.547502e-05,1.9427178e-10,2.9875752e-10,4.0266857e-09,0.0,2.1924896e-08,0.98927003,15,0.059990620828920094
36,17,36:17,"And we are not responsible except for clear notification.""",0.00045902707,1.4226694e-08,2.1028188e-07,7.550612e-09,5.706563e-12,0.009409041,4.909295e-13,2.5202944e-11,4.1567447e-15,1.7356274e-07,5.4009043e-13,2.0146584e-10,6.136924e-07,0.0,2.427198e-08,0.99013084,15,0.05726748407871009
36,18,36:18,"They said, ""Indeed, we consider you a bad omen. If you do not desist, we will surely stone you, and there will surely touch you, from us, a painful punishment.""",1.0021061e-11,0.00014824522,5.0528404e-05,4.0162714e-08,5.2361725e-06,6.6981374e-06,2.6898014e-08,2.6978347e-10,3.4185405e-15,0.010855881,2.0716081e-07,1.2912719e-13,3.105811e-06,0.0,6.6480844e-08,0.98893046,15,0.062104921234916816
36,19,36:19,"They said, ""Your omen is with yourselves. Is it because you were reminded? Rather, you are a transgressing people.""",5.0559543e-09,0.000624412,7.741986e-06,6.04796e-07,3.839937e-06,0.01047822,1.9984465e-10,4.4014736e-11,3.892488e-12,0.0011771944,1.1034375e-08,5.514389e-12,0.013039858,0.0,1.3333082e-06,0.9746687,15,0.14207497864025123
36,20,36:20,"And there came from the farthest end of the city a man, running. He said, ""O my people, follow the messengers.",0.00017882195,8.419157e-05,1.2177705e-07,4.704251e-06,1.7395665e-05,0.0005917048,8.4740076e-10,7.347805e-12,4.3626444e-10,4.9820405e-06,9.266965e-07,9.329372e-11,2.1831852e-07,0.0,4.875264e-09,0.9991154,15,0.007942508848928893
36,21,36:21,"Follow those who do not ask of you [any] payment, and they are [rightly] guided.",3.2557064e-06,5.3134795e-06,1.1417536e-06,0.8433704,1.5955563e-11,5.129135e-08,2.1927048e-10,1.2061465e-09,8.6609155e-09,3.863534e-06,5.751331e-08,2.7635283e-11,3.189581e-07,0.0,2.0264117e-11,0.15661722,3,0.43420416461632316
36,22,36:22,And why should I not worship He who created me and to whom you will be returned?,1.1511565e-13,0.0052995402,3.9430088e-08,2.949742e-09,2.3343562e-08,1.2312661e-06,4.504133e-11,5.732376e-11,1.561639e-15,0.041960757,1.0325513e-06,2.7985026e-05,1.7810346e-07,0.0,8.8009204e-11,0.9527081,15,0.20731257347218385
36,23,36:23,"Should I take other than Him [false] deities [while], if the Most Merciful intends for me some adversity, their intercession will not avail me at all, nor can they save me?",2.2125995e-12,0.052325487,0.00017677367,2.3647218e-08,1.00981374e-07,3.3488035e-07,2.6763611e-09,0.0010862877,2.7782757e-17,0.060172994,9.720815e-07,0.0008302337,1.4064979e-07,0.0,1.2768723e-11,0.8854103,15,0.44610420314124655
36,24,36:24,"Indeed, I would then be in manifest error.",0.3987357,2.5625506e-05,7.335266e-10,1.6387237e-11,3.011788e-10,9.980044e-06,6.914919e-08,6.854164e-11,7.7859844e-17,1.7862115e-08,7.747728e-11,1.0435008e-12,3.5861266e-08,0.0,2.1552029e-12,0.6012278,15,0.6729015566334804
36,25,36:25,"Indeed, I have believed in your Lord, so listen to me.""",1.7824584e-11,0.08990614,0.00015473981,4.35764e-09,2.8283355e-07,0.0003869113,5.631885e-13,1.5585508e-07,2.4923575e-11,0.0005412706,2.5847248e-08,3.860924e-07,2.0243123e-09,0.0,6.994455e-08,0.90901107,15,0.31178384499739853
36,26,36:26,"It was said, ""Enter Paradise."" He said, ""I wish my people could know",2.7862407e-06,1.7104406e-07,6.8826775e-09,4.360168e-09,2.7452485e-09,6.0077724e-05,1.6028645e-11,6.0025956e-12,1.1445061e-12,1.5184398e-06,7.2421376e-06,5.570974e-10,1.1013817e-07,0.0,2.658969e-10,0.99993134,15,0.0007990224706721251
36,27,36:27,"Of how my Lord has forgiven me and placed me among the honored.""",3.2820358e-10,0.00014184671,0.72235864,6.251829e-08,1.1603557e-09,0.0016003294,7.364939e-15,1.7051862e-11,1.28940564e-14,1.0448059e-07,3.0543559e-09,4.893268e-07,1.564891e-05,0.0,5.630736e-09,0.27588236,2,0.6019534846946227
36,28,36:28,"And We did not send down upon his people after him any soldiers from the heaven, nor would We have done so.",3.1236375e-11,3.140709e-05,1.0914765e-09,3.5919007e-10,2.0889074e-07,0.43743125,9.72123e-13,2.3612917e-12,3.2624845e-12,0.003378863,9.792049e-07,3.2557634e-09,1.8533603e-08,0.0,5.7515886e-10,0.5591588,15,0.7063042708673809
36,29,36:29,"It was not but one shout, and immediately they were extinguished.",0.9850825,1.8363016e-08,6.707036e-13,9.312692e-12,4.587351e-10,0.0002840894,1.60457e-05,6.262264e-14,3.6896706e-17,3.896813e-11,1.9241383e-11,1.9435506e-15,7.226338e-10,0.0,1.5634015e-10,0.014615765,0,0.07906428285703303
36,30,36:30,How regretful for the servants. There did not come to them any messenger except that they used to ridicule him.,1.3363927e-08,1.0128626e-05,3.1284686e-10,6.2284535e-08,1.3776651e-05,0.00038134315,1.8127334e-10,1.9169857e-13,3.0433607e-12,6.0683033e-05,5.4923626e-06,2.87426e-12,1.4509518e-06,0.0,8.168056e-08,0.9995271,15,0.004423201647919189
36,31,36:31,Have they not considered how many generations We destroyed before them - that they to them will not return?,7.6869074e-11,3.227551e-05,1.5280643e-11,4.4735167e-11,2.750496e-12,0.86298835,4.9848553e-13,1.6289368e-13,8.9094695e-15,1.867721e-05,3.6280903e-10,5.0943824e-17,4.1687485e-08,0.0,3.9618425e-07,0.13696297,5,0.3999970466115485
36,32,36:32,"And indeed, all of them will yet be brought present before Us.",7.673654e-06,0.00023406385,8.01878e-09,2.4012698e-11,1.0977026e-08,0.000627229,6.9324425e-12,2.2642976e-15,3.462458e-13,2.688746e-07,3.3827698e-11,1.0665457e-10,0.0017971861,0.0,5.5197583e-11,0.9973333,15,0.020700991949463645
36,33,36:33,"And a sign for them is the dead earth. We have brought it to life and brought forth from it grain, and from it they eat.",2.3957768e-06,0.00092090096,1.385174e-13,4.0033876e-10,4.1769358e-13,0.011817889,6.2051726e-13,1.0479821e-09,2.427133e-16,1.1525448e-06,0.062543765,1.8725174e-10,3.9847164e-06,0.0,1.0270452e-11,0.92470765,15,0.3047313358404109
36,34,36:34,And We placed therein gardens of palm trees and grapevines and caused to burst forth therefrom some springs -,1.0430885e-09,2.1371228e-15,3.9322193e-18,2.1063395e-18,4.241278e-18,7.539145e-12,5.9815e-19,3.7607274e-21,6.615869e-26,6.4728204e-28,1.0,1.7010554e-17,3.0083885e-18,0.0,4.1028155e-17,7.7049034e-11,10,2.3891061655193185e-08
36,35,36:35,"That they may eat of His fruit. And their hands have not produced it, so will they not be grateful?",5.5390137e-12,5.2680284e-06,1.5711873e-08,1.1705289e-07,1.34943836e-11,4.86704e-06,6.1737635e-15,1.1118886e-15,3.2278268e-17,2.790453e-06,0.9969073,4.524503e-12,2.6110745e-09,0.0,5.6834717e-11,0.0030808116,10,0.02106436115647553
36,36,36:36,Exalted is He who created all pairs - from what the earth grows and from themselves and from that which they do not know.,1.1063553e-06,2.4272722e-08,9.657991e-12,1.5605889e-10,5.872002e-14,1.5462214e-07,5.2371378e-11,8.048885e-14,3.4854258e-19,3.2689875e-12,1.3977427e-06,0.9942336,3.5138799e-09,0.0,5.7347003e-09,0.005762788,11,0.03550164154427969
36,37,36:37,"And a sign for them is the night. We remove from it [the light of] day, so they are [left] in darkness.",0.00049938046,1.4105154e-09,7.412987e-18,1.5217506e-14,3.1508765e-18,8.1883695e-07,2.681036e-13,5.5136207e-16,8.7967316e-17,2.1552921e-13,1.03506075e-11,5.833822e-14,0.9990468,0.0,5.6262778e-14,0.0004516589,12,0.008239550344869909
36,38,36:38,"And the sun runs [on course] toward its stopping point. That is the determination of the Exalted in Might, the Knowing.",0.64845747,0.011096713,8.834036e-07,9.709834e-09,1.8071782e-07,3.164376e-05,5.778474e-06,4.388449e-10,9.1772784e-10,4.0075303e-09,1.7790229e-09,0.0071813776,0.00084216346,0.0,3.7040454e-07,0.33238435,0,0.7387715333762348
36,39,36:39,"And the moon - We have determined for it phases, until it returns [appearing] like the old date stalk.",0.3069998,9.52321e-05,3.188893e-11,1.1369518e-12,9.620118e-12,0.00025936787,1.3273564e-12,1.5358954e-11,4.9174457e-14,2.1679887e-15,1.9362619e-07,5.662578e-07,0.687347,0.0,2.3998198e-06,0.0052933176,12,0.6510455347017445
36,40,36:40,"It is not allowable for the sun to reach the moon, nor does the night overtake the day, but each, in an orbit, is swimming.",0.97673815,3.0751227e-07,5.5693965e-12,2.777149e-12,1.1112887e-11,2.4918114e-07,5.7755095e-10,7.610489e-12,1.8767042e-14,3.1125144e-12,1.4916388e-08,3.331813e-10,0.021132058,0.0,2.7790105e-07,0.0021289259,0,0.11760508196932618
36,41,36:41,And a sign for them is that We carried their forefathers in a laden ship.,2.0256052e-06,1.1900459e-08,1.2471808e-16,1.6421918e-09,9.102469e-15,0.99842197,3.5203354e-15,2.235519e-16,4.2617658e-16,2.6059085e-10,8.615949e-13,7.2854537e-19,1.4144272e-09,0.0,8.8954485e-14,0.0015764444,5,0.011775766065514084
36,42,36:42,And We created for them from the likes of it that which they ride.,0.00029429272,1.5454563e-05,8.665512e-08,1.105937e-07,1.708194e-11,0.9745869,4.8215498e-11,2.4013772e-13,1.039045e-10,1.3749067e-08,5.5643962e-08,7.6524245e-08,9.670725e-09,0.0,3.186423e-12,0.025103554,5,0.12015749943485916
36,43,36:43,"And if We should will, We could drown them; then no one responding to a cry would there be for them, nor would they be saved",5.0545057e-10,0.00041230198,4.651695e-07,1.0834994e-08,2.8753937e-09,0.27907476,1.6071552e-05,1.1020156e-08,2.6649572e-12,0.005596064,7.346506e-07,6.073677e-12,1.1077732e-08,0.0,2.5888975e-09,0.71489674,15,0.6285360485444914
36,44,36:44,Except as a mercy from Us and provision for a time.,1.8153075e-10,7.821227e-10,4.1513745e-14,3.5545643e-11,1.6816652e-12,0.9956683,7.472617e-16,9.957143e-15,3.4546027e-16,7.416224e-07,3.074074e-10,9.579282e-13,6.427973e-10,0.0,2.654961e-13,0.0043339143,5,0.027914881009346734
36,45,36:45,"But when it is said to them, ""Beware of what is before you and what is behind you; perhaps you will receive mercy... """,5.288273e-10,0.022555277,2.3746234e-05,9.9208954e-08,1.3969479e-07,0.00020909117,9.585839e-10,1.251703e-10,1.4406466e-10,0.0010635226,2.3591379e-06,1.7230727e-08,6.3240615e-05,0.0,6.7895813e-09,0.9760826,15,0.11910561071102657
