audit_type,component,rank,verse_id,surah,verse,probability,translation
top_posterior,10,3,28:3,28,3,1.0,We recite to you from the news of Moses and Pharaoh in truth for a people who believe.
top_posterior,10,4,7:127,7,127,1.0,"And the eminent among the people of Pharaoh said,"" Will you leave Moses and his people to cause corruption in the land and abandon you and your gods?"" [Pharaoh] said, ""We will kill their sons and keep their women alive; and indeed, we are subjugators over them."""
top_posterior,10,5,7:123,7,123,1.0,"Said Pharaoh, ""You believed in him before I gave you permission. Indeed, this is a conspiracy which you conspired in the city to expel therefrom its people. But you are going to know."
top_posterior,10,6,43:51,43,51,1.0,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
top_posterior,10,7,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
top_posterior,10,8,14:6,14,6,1.0,"And [recall, O Children of Israel], when Moses said to His people, ""Remember the favor of Allah upon you when He saved you from the people of Pharaoh, who were afflicting you with the worst torment and were slaughtering your [newborn] sons and keeping your females alive. And in that was a great trial from your Lord."
top_posterior,10,9,10:90,10,90,1.0,"And We took the Children of Israel across the sea, and Pharaoh and his soldiers pursued them in tyranny and enmity until, when drowning overtook him, he said, ""I believe that there is no deity except that in whom the Children of Israel believe, and I am of the Muslims."""
top_posterior,10,10,26:29,26,29,1.0,"[Pharaoh] said, ""If you take a god other than me, I will surely place you among those imprisoned."""
core_probability_ge_0.8,10,1,7:103,7,103,1.0,"Then We sent after them Moses with Our signs to Pharaoh and his establishment, but they were unjust toward them. So see how was the end of the corrupters."
core_probability_ge_0.8,10,2,7:104,7,104,1.0,"And Moses said, ""O Pharaoh, I am a messenger from the Lord of the worlds"
core_probability_ge_0.8,10,3,28:3,28,3,1.0,We recite to you from the news of Moses and Pharaoh in truth for a people who believe.
core_probability_ge_0.8,10,4,7:127,7,127,1.0,"And the eminent among the people of Pharaoh said,"" Will you leave Moses and his people to cause corruption in the land and abandon you and your gods?"" [Pharaoh] said, ""We will kill their sons and keep their women alive; and indeed, we are subjugators over them."""
core_probability_ge_0.8,10,5,7:123,7,123,1.0,"Said Pharaoh, ""You believed in him before I gave you permission. Indeed, this is a conspiracy which you conspired in the city to expel therefrom its people. But you are going to know."
core_probability_ge_0.8,10,6,43:51,43,51,1.0,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
core_probability_ge_0.8,10,7,79:17,79,17,1.0,"""Go to Pharaoh. Indeed, he has transgressed."
core_probability_ge_0.8,10,8,14:6,14,6,1.0,"And [recall, O Children of Israel], when Moses said to His people, ""Remember the favor of Allah upon you when He saved you from the people of Pharaoh, who were afflicting you with the worst torment and were slaughtering your [newborn] sons and keeping your females alive. And in that was a great trial from your Lord."
core_probability_ge_0.8,10,9,10:90,10,90,1.0,"And We took the Children of Israel across the sea, and Pharaoh and his soldiers pursued them in tyranny and enmity until, when drowning overtook him, he said, ""I believe that there is no deity except that in whom the Children of Israel believe, and I am of the Muslims."""
core_probability_ge_0.8,10,10,26:29,26,29,1.0,"[Pharaoh] said, ""If you take a god other than me, I will surely place you among those imprisoned."""
top_posterior,11,1,12:108,12,108,1.0,"Say, ""This is my way; I invite to Allah with insight, I and those who follow me. And exalted is Allah; and I am not of those who associate others with Him."""
top_posterior,11,2,34:24,34,24,1.0,"Say, ""Who provides for you from the heavens and the earth?"" Say, ""Allah. And indeed, we or you are either upon guidance or in clear error."""
top_posterior,11,3,41:9,41,9,1.0,"Say, ""Do you indeed disbelieve in He who created the earth in two days and attribute to Him equals? That is the Lord of the worlds."""
top_posterior,11,4,40:66,40,66,1.0,"Say, [O Muhammad], ""Indeed, I have been forbidden to worship those you call upon besides Allah once the clear proofs have come to me from my Lord, and I have been commanded to submit to the Lord of the worlds."""
top_posterior,11,5,10:104,10,104,1.0,"Say, [O Muhammad], ""O people, if you are in doubt as to my religion - then I do not worship those which you worship besides Allah; but I worship Allah, who causes your death. And I have been commanded to be of the believers"
top_posterior,11,6,34:48,34,48,1.0,"Say, ""Indeed, my Lord projects the truth. Knower of the unseen."""
top_posterior,11,7,9:52,9,52,1.0,"Say, ""Do you await for us except one of the two best things while we await for you that Allah will afflict you with punishment from Himself or at our hands? So wait; indeed we, along with you, are waiting."""
top_posterior,11,8,3:99,3,99,1.0,"Say, ""O People of the Scripture, why do you avert from the way of Allah those who believe, seeking to make it [seem] deviant, while you are witnesses [to the truth]? And Allah is not unaware of what you do."""
top_posterior,11,9,39:46,39,46,1.0,"Say, ""O Allah, Creator of the heavens and the earth, Knower of the unseen and the witnessed, You will judge between your servants concerning that over which they used to differ."""
top_posterior,11,10,33:17,33,17,1.0,"Say, ""Who is it that can protect you from Allah if He intends for you an ill or intends for you a mercy?"" And they will not find for themselves besides Allah any protector or any helper."
core_probability_ge_0.8,11,1,12:108,12,108,1.0,"Say, ""This is my way; I invite to Allah with insight, I and those who follow me. And exalted is Allah; and I am not of those who associate others with Him."""
core_probability_ge_0.8,11,2,34:24,34,24,1.0,"Say, ""Who provides for you from the heavens and the earth?"" Say, ""Allah. And indeed, we or you are either upon guidance or in clear error."""
core_probability_ge_0.8,11,3,41:9,41,9,1.0,"Say, ""Do you indeed disbelieve in He who created the earth in two days and attribute to Him equals? That is the Lord of the worlds."""
core_probability_ge_0.8,11,4,40:66,40,66,1.0,"Say, [O Muhammad], ""Indeed, I have been forbidden to worship those you call upon besides Allah once the clear proofs have come to me from my Lord, and I have been commanded to submit to the Lord of the worlds."""
core_probability_ge_0.8,11,5,10:104,10,104,1.0,"Say, [O Muhammad], ""O people, if you are in doubt as to my religion - then I do not worship those which you worship besides Allah; but I worship Allah, who causes your death. And I have been commanded to be of the believers"
core_probability_ge_0.8,11,6,34:48,34,48,1.0,"Say, ""Indeed, my Lord projects the truth. Knower of the unseen."""
core_probability_ge_0.8,11,7,9:52,9,52,1.0,"Say, ""Do you await for us except one of the two best things while we await for you that Allah will afflict you with punishment from Himself or at our hands? So wait; indeed we, along with you, are waiting."""
core_probability_ge_0.8,11,8,3:99,3,99,1.0,"Say, ""O People of the Scripture, why do you avert from the way of Allah those who believe, seeking to make it [seem] deviant, while you are witnesses [to the truth]? And Allah is not unaware of what you do."""
core_probability_ge_0.8,11,9,39:46,39,46,1.0,"Say, ""O Allah, Creator of the heavens and the earth, Knower of the unseen and the witnessed, You will judge between your servants concerning that over which they used to differ."""
core_probability_ge_0.8,11,10,33:17,33,17,1.0,"Say, ""Who is it that can protect you from Allah if He intends for you an ill or intends for you a mercy?"" And they will not find for themselves besides Allah any protector or any helper."
