surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,dominant_topic,membership_entropy
22,62,22:62,"That is because Allah is the Truth, and that which they call upon other than Him is falsehood, and because Allah is the Most High, the Grand.",0.6447417,0.3552583,0,0.6506410946979544
22,63,22:63,"Do you not see that Allah has sent down rain from the sky and the earth becomes green? Indeed, Allah is Subtle and Acquainted.",0.7277959,0.2722041,0,0.5854387860033665
22,64,22:64,"To Him belongs what is in the heavens and what is on the earth. And indeed, Allah is the Free of need, the Praiseworthy.",0.65651965,0.34348035,0,0.6433170279082558
22,65,22:65,"Do you not see that Allah has subjected to you whatever is on the earth and the ships which run through the sea by His command? And He restrains the sky from falling upon the earth, unless by His permission. Indeed Allah, to the people, is Kind and Merciful.",0.64810795,0.35189208,0,0.6486100346908796
22,66,22:66,"And He is the one who gave you life; then He causes you to die and then will [again] give you life. Indeed, mankind is ungrateful.",0.6091251,0.39087498,0,0.6691378382482598
22,67,22:67,"For every religion We have appointed rites which they perform. So, [O Muhammad], let the disbelievers not contend with you over the matter but invite them to your Lord. Indeed, you are upon straight guidance.",0.6061985,0.39380154,0,0.6704182090495878
22,68,22:68,"And if they dispute with you, then say, ""Allah is most knowing of what you do.",0.65366787,0.34633213,0,0.6451464697759426
22,69,22:69,"Allah will judge between you on the Day of Resurrection concerning that over which you used to differ.""",0.58000326,0.41999677,0,0.6802909434749842
22,70,22:70,"Do you not know that Allah knows what is in the heaven and earth? Indeed, that is in a Record. Indeed that, for Allah, is easy.",0.6531971,0.34680292,0,0.6454450078712524
22,71,22:71,And they worship besides Allah that for which He has not sent down authority and that of which they have no knowledge. And there will not be for the wrongdoers any helper.,0.6235876,0.3764124,0,0.6622804704590843
22,72,22:72,"And when Our verses are recited to them as clear evidences, you recognize in the faces of those who disbelieve disapproval. They are almost on the verge of assaulting those who recite to them Our verses. Say, ""Then shall I inform you of [what is] worse than that? [It is] the Fire which Allah has promised those who disbelieve, and wretched is the destination.""",0.632398,0.36760196,0,0.6576670740038673
22,73,22:73,"O people, an example is presented, so listen to it. Indeed, those you invoke besides Allah will never create [as much as] a fly, even if they gathered together for that purpose. And if the fly should steal away from them a [tiny] thing, they could not recover it from him. Weak are the pursuer and pursued.",0.68678254,0.31321743,0,0.6216508597882185
22,74,22:74,"They have not appraised Allah with true appraisal. Indeed, Allah is Powerful and Exalted in Might.",0.6426236,0.3573764,0,0.6518937138181944
22,75,22:75,"Allah chooses from the angels messengers and from the people. Indeed, Allah is Hearing and Seeing.",0.6406336,0.35936636,0,0.6530527810401858
22,76,22:76,He knows what is [presently] before them and what will be after them. And to Allah will be returned [all] matters.,0.679371,0.32062897,0,0.6273426676509237
22,77,22:77,"O you who have believed, bow and prostrate and worship your Lord and do good - that you may succeed.",0.587016,0.412984,0,0.6779262328539002
22,78,22:78,"And strive for Allah with the striving due to Him. He has chosen you and has not placed upon you in the religion any difficulty. [It is] the religion of your father, Abraham. Allah named you ""Muslims"" before [in former scriptures] and in this [revelation] that the Messenger may be a witness over you and you may be witnesses over the people. So establish prayer and give zakah and hold fast to Allah. He is your protector; and excellent is the protector, and excellent is the helper.",0.63502216,0.36497778,0,0.6562285966136103
23,1,23:1,Certainly will the believers have succeeded:,0.697627,0.30237293,0,0.6128615341790979
23,2,23:2,They who are during their prayer humbly submissive,0.6925154,0.30748463,0,0.617073253743567
23,3,23:3,And they who turn away from ill speech,0.68140364,0.3185964,0,0.6258069092970624
23,4,23:4,And they who are observant of zakah,0.7810982,0.21890183,0,0.5255145126096201
23,5,23:5,And they who guard their private parts,0.6814354,0.31856456,0,0.6257827464445327
23,6,23:6,"Except from their wives or those their right hands possess, for indeed, they will not be blamed -",0.6445608,0.35543913,0,0.650748838525197
23,7,23:7,"But whoever seeks beyond that, then those are the transgressors -",0.5944115,0.40558854,0,0.6752126428740031
23,8,23:8,And they who are to their trusts and their promises attentive,0.7021755,0.2978245,0,0.6090097230556626
23,9,23:9,And they who carefully maintain their prayers -,0.68790305,0.31209692,0,0.6207682064436826
23,10,23:10,Those are the inheritors,0.7239501,0.2760499,0,0.589183800360366
23,11,23:11,Who will inherit al-Firdaus. They will abide therein eternally.,0.71694154,0.2830585,0,0.5958187789446612
23,12,23:12,And certainly did We create man from an extract of clay.,0.89304185,0.1069582,0,0.3401080385040546
23,13,23:13,Then We placed him as a sperm-drop in a firm lodging.,0.88159406,0.11840588,0,0.36373678905381246
23,14,23:14,"Then We made the sperm-drop into a clinging clot, and We made the clot into a lump [of flesh], and We made [from] the lump, bones, and We covered the bones with flesh; then We developed him into another creation. So blessed is Allah, the best of creators.",0.71955895,0.28044108,0,0.5933693940354768
23,15,23:15,"Then indeed, after that you are to die.",0.6706124,0.32938763,0,0.6337441017910413
23,16,23:16,"Then indeed you, on the Day of Resurrection, will be resurrected.",0.5848918,0.41510823,0,0.6786638847445384
23,17,23:17,"And We have created above you seven layered heavens, and never have We been of [Our] creation unaware.",0.71640044,0.28359956,0,0.5963209079814212
23,18,23:18,"And We have sent down rain from the sky in a measured amount and settled it in the earth. And indeed, We are Able to take it away.",0.788189,0.21181096,0,0.5163462299702275
23,19,23:19,And We brought forth for you thereby gardens of palm trees and grapevines in which for you are abundant fruits and from which you eat.,0.58412087,0.41587916,0,0.6789270021373304
23,20,23:20,And [We brought forth] a tree issuing from Mount Sinai which produces oil and food for those who eat.,0.6336818,0.36631817,0,0.6569670616681167
23,21,23:21,"And indeed, for you in livestock is a lesson. We give you drink from that which is in their bellies, and for you in them are numerous benefits, and from them you eat.",0.62021595,0.37978402,0,0.6639583094219262
23,22,23:22,And upon them and on ships you are carried.,0.6560177,0.34398228,0,0.6436416315521543
23,23,23:23,"And We had certainly sent Noah to his people, and he said, ""O my people, worship Allah; you have no deity other than Him; then will you not fear Him?""",0.60556644,0.3944335,0,0.6706900190486621
23,24,23:24,"But the eminent among those who disbelieved from his people said, ""This is not but a man like yourselves who wishes to take precedence over you; and if Allah had willed [to send a messenger], He would have sent down angels. We have not heard of this among our forefathers.",0.63583934,0.36416066,0,0.6557745828830388
23,25,23:25,"He is not but a man possessed with madness, so wait concerning him for a time.""",0.73895377,0.26104617,0,0.5741483790718682
23,26,23:26,"[Noah] said, ""My Lord, support me because they have denied me.""",0.56535625,0.43464378,0,0.684579800836099
23,27,23:27,"So We inspired to him, ""Construct the ship under Our observation, and Our inspiration, and when Our command comes and the oven overflows, put into the ship from each [creature] two mates and your family, except those for whom the decree [of destruction] has proceeded. And do not address Me concerning those who have wronged; indeed, they are to be drowned.",0.6839703,0.3160297,0,0.6238404732736982
23,28,23:28,"And when you have boarded the ship, you and those with you, then say, 'Praise to Allah who has saved us from the wrongdoing people.'",0.62466,0.37533998,0,0.6617366645917913
23,29,23:29,"And say, 'My Lord, let me land at a blessed landing place, and You are the best to accommodate [us].' """,0.576011,0.42398897,0,0.6815469146371015
23,30,23:30,"Indeed in that are signs, and indeed, We are ever testing [Our servants].",0.7430442,0.25695583,0,0.5698486485069988
23,31,23:31,Then We produced after them a generation of others.,0.8722575,0.12774253,0,0.382072705418014
23,32,23:32,"And We sent among them a messenger from themselves, [saying], ""Worship Allah; you have no deity other than Him; then will you not fear Him?""",0.6390635,0.36093652,0,0.6539551335990901
23,33,23:33,"And the eminent among his people who disbelieved and denied the meeting of the Hereafter while We had given them luxury in the worldly life said, ""This is not but a man like yourselves. He eats of that from which you eat and drinks of what you drink.",0.628097,0.37190303,0,0.6599607276810566
23,34,23:34,"And if you should obey a man like yourselves, indeed, you would then be losers.",0.5706116,0.42938843,0,0.68314176675444
23,35,23:35,Does he promise you that when you have died and become dust and bones that you will be brought forth [once more]?,0.6732965,0.32670355,0,0.6318194861765595
23,36,23:36,"How far, how far, is that which you are promised.",0.60325944,0.39674053,0,0.6716679248348626
23,37,23:37,"Life is not but our worldly life - we die and live, but we will not be resurrected.",0.7208983,0.2791017,0,0.5921029245881344
23,38,23:38,"He is not but a man who has invented a lie about Allah, and we will not believe him.""",0.70617217,0.2938278,0,0.6055435661054428
23,39,23:39,"He said, ""My Lord, support me because they have denied me.""",0.5592926,0.44070745,0,0.6860993687437457
23,40,23:40,"[Allah] said, ""After a little, they will surely become regretful.""",0.8053431,0.1946569,0,0.4929054973826913
23,41,23:41,"So the shriek seized them in truth, and We made them as [plant] stubble. Then away with the wrongdoing people.",0.7047303,0.2952697,0,0.6068029092822718
23,42,23:42,Then We produced after them other generations.,0.8819251,0.118074946,0,0.3630717819645854
23,43,23:43,"No nation will precede its time [of termination], nor will they remain [thereafter].",0.7991479,0.20085207,0,0.5015813949436352
23,44,23:44,"Then We sent Our messengers in succession. Every time there came to a nation its messenger, they denied him, so We made them follow one another [to destruction], and We made them narrations. So away with a people who do not believe.",0.743702,0.25629804,0,0.5691490322796658
23,45,23:45,Then We sent Moses and his brother Aaron with Our signs and a clear authority,0.63256246,0.36743757,0,0.6575777992089445
23,46,23:46,"To Pharaoh and his establishment, but they were arrogant and were a haughty people.",0.69003457,0.30996546,0,0.6190730079653852
23,47,23:47,"They said, ""Should we believe two men like ourselves while their people are for us in servitude?""",0.8043413,0.19565865,0,0.49432484214400696
23,48,23:48,So they denied them and were of those destroyed.,0.52256644,0.47743356,0,0.6921283462822974
23,49,23:49,And We certainly gave Moses the Scripture that perhaps they would be guided.,0.58566105,0.41433898,0,0.6783988970269674
23,50,23:50,And We made the son of Mary and his mother a sign and sheltered them within a high ground having level [areas] and flowing water.,0.7053421,0.2946579,0,0.6062697590598194
23,51,23:51,"[Allah said], ""O messengers, eat from the good foods and work righteousness. Indeed, I, of what you do, am Knowing.",0.5936615,0.40633854,0,0.6754981529739719
23,52,23:52,"And indeed this, your religion, is one religion, and I am your Lord, so fear Me.""",0.605808,0.39419195,0,0.6705863271701626
23,53,23:53,"But the people divided their religion among them into sects - each faction, in what it has, rejoicing.",0.6953981,0.3046019,0,0.6147132117253988
23,54,23:54,So leave them in their confusion for a time.,1.0,0.0,0,2.7631021115928546e-11
23,55,23:55,Do they think that what We extend to them of wealth and children,0.61734265,0.38265735,0,0.6653500543198035
23,56,23:56,"Is [because] We hasten for them good things? Rather, they do not perceive.",0.5677859,0.43221414,0,0.6839289491913504
23,57,23:57,"Indeed, they who are apprehensive from fear of their Lord",0.7778825,0.22211753,0,0.5295749772266238
23,58,23:58,And they who believe in the signs of their Lord,0.7041708,0.2958292,0,0.6072888498786931
23,59,23:59,And they who do not associate anything with their Lord,0.60577935,0.39422062,0,0.6705986455983028
23,60,23:60,And they who give what they give while their hearts are fearful because they will be returning to their Lord -,0.71705014,0.28294984,0,0.5957178081494305
23,61,23:61,"It is those who hasten to good deeds, and they outstrip [others] therein.",0.62088704,0.37911296,0,0.6636282067994419
23,62,23:62,"And We charge no soul except [with that within] its capacity, and with Us is a record which speaks with truth; and they will not be wronged.",0.6725775,0.3274225,0,0.632338244754838
23,63,23:63,"But their hearts are covered with confusion over this, and they have [evil] deeds besides disbelief which they are doing,",0.7126321,0.28736782,0,0.5997780558040983
23,64,23:64,"Until when We seize their affluent ones with punishment, at once they are crying [to Allah] for help.",0.6646796,0.33532038,0,0.6378826289733859
23,65,23:65,"Do not cry out today. Indeed, by Us you will not be helped.",0.6737292,0.32627082,0,0.6315061755211241
23,66,23:66,"My verses had already been recited to you, but you were turning back on your heels",0.6676303,0.33236963,0,0.6358441218402286
23,67,23:67,"In arrogance regarding it, conversing by night, speaking evil.",0.7805084,0.21949162,0,0.5262637520626872
23,68,23:68,"Then have they not reflected over the Qur'an, or has there come to them that which had not come to their forefathers?",0.73561525,0.2643848,0,0.5775934605876104
23,69,23:69,"Or did they not know their Messenger, so they are toward him disacknowledging?",0.87135327,0.1286467,0,0.3838060470146766
23,70,23:70,"Or do they say, ""In him is madness?"" Rather, he brought them the truth, but most of them, to the truth, are averse.",0.6444864,0.3555135,0,0.6507931024805456
23,71,23:71,"But if the Truth had followed their inclinations, the heavens and the earth and whoever is in them would have been ruined. Rather, We have brought them their message, but they, from their message, are turning away.",0.720229,0.27977097,0,0.5927368776132297
23,72,23:72,"Or do you, [O Muhammad], ask them for payment? But the reward of your Lord is best, and He is the best of providers.",0.57140744,0.4285926,0,0.682914179139067
23,73,23:73,"And indeed, you invite them to a straight path.",0.61240864,0.38759133,0,0.6676584728618511
23,74,23:74,"But indeed, those who do not believe in the Hereafter are deviating from the path.",0.66600007,0.33399993,0,0.6369752196883491
23,75,23:75,"And even if We gave them mercy and removed what was upon them of affliction, they would persist in their transgression, wandering blindly.",0.5839395,0.41606048,0,0.6789885579015197
23,76,23:76,"And We had gripped them with suffering [as a warning], but they did not yield to their Lord, nor did they humbly supplicate, [and will continue thus]",0.65423524,0.3457648,0,0.6447853621810249
23,77,23:77,"Until when We have opened before them a door of severe punishment, immediately they will be therein in despair.",0.76320016,0.2367999,0,0.5473630319771265
23,78,23:78,And it is He who produced for you hearing and vision and hearts; little are you grateful.,0.6500104,0.3499896,0,0.6474401964735224
23,79,23:79,"And it is He who has multiplied you throughout the earth, and to Him you will be gathered.",0.6954795,0.30452046,0,0.614645980007154
23,80,23:80,"And it is He who gives life and causes death, and His is the alternation of the night and the day. Then will you not reason?",0.6515928,0.3484072,0,0.6464550591990101
23,81,23:81,"Rather, they say like what the former peoples said.",0.7029438,0.2970562,0,0.6083493529433446
23,82,23:82,"They said, ""When we have died and become dust and bones, are we indeed to be resurrected?",0.8201474,0.17985263,0,0.4711699322848536
23,83,23:83,"We have been promised this, we and our forefathers, before; this is not but legends of the former peoples.""",0.682128,0.317872,0,0.6252550043136335
23,84,23:84,"Say, [O Muhammad], ""To whom belongs the earth and whoever is in it, if you should know?""",0.7418971,0.25810283,0,0.5710632148461621
23,85,23:85,"They will say, ""To Allah."" Say, ""Then will you not remember?""",0.6499131,0.35008693,0,0.6475004339053632
23,86,23:86,"Say, ""Who is Lord of the seven heavens and Lord of the Great Throne?""",0.560236,0.43976402,0,0.685872778510055
23,87,23:87,"They will say, ""[They belong] to Allah."" Say, ""Then will you not fear Him?""",0.65548617,0.34451383,0,0.6439841758105519
23,88,23:88,"Say, ""In whose hand is the realm of all things - and He protects while none can protect against Him - if you should know?""",0.57419753,0.4258025,0,0.6820958581355053
23,89,23:89,"They will say, ""[All belongs] to Allah."" Say, ""Then how are you deluded?""",0.68130356,0.3186964,0,0.6258829585825018
23,90,23:90,"Rather, We have brought them the truth, and indeed they are liars.",0.64809227,0.35190776,0,0.6486196080113846
23,91,23:91,"Allah has not taken any son, nor has there ever been with Him any deity. [If there had been], then each deity would have taken what it created, and some of them would have sought to overcome others. Exalted is Allah above what they describe [concerning Him].",0.6030436,0.39695635,0,0.6717582736370142
23,92,23:92,"[He is] Knower of the unseen and the witnessed, so high is He above what they associate [with Him].",0.7528051,0.2471949,0,0.5592323822927001
23,93,23:93,"Say, [O Muhammad], ""My Lord, if You should show me that which they are promised,",0.605891,0.39410895,0,0.6705506606560361
23,94,23:94,"My Lord, then do not place me among the wrongdoing people.""",0.5894146,0.41058543,0,0.6770709018044343
23,95,23:95,"And indeed, We are able to show you what We have promised them.",0.6781197,0.32188025,0,0.6282786410059046
23,96,23:96,"Repel, by [means of] what is best, [their] evil. We are most knowing of what they describe.",0.67013705,0.32986298,0,0.634081541304535
23,97,23:97,"And say, ""My Lord, I seek refuge in You from the incitements of the devils,",0.6015902,0.39840972,0,0.6723616239490054
23,98,23:98,"And I seek refuge in You, my Lord, lest they be present with me.""",0.6298432,0.37015682,0,0.6590390926150139
23,99,23:99,"[For such is the state of the disbelievers], until, when death comes to one of them, he says, ""My Lord, send me back",0.65348047,0.3465195,0,0.6452654252281904
23,100,23:100,"That I might do righteousness in that which I left behind."" No! It is only a word he is saying; and behind them is a barrier until the Day they are resurrected.",0.7747984,0.22520164,0,0.533413078536527
23,101,23:101,"So when the Horn is blown, no relationship will there be among them that Day, nor will they ask about one another.",0.75413233,0.24586762,0,0.557749592323141
23,102,23:102,And those whose scales are heavy [with good deeds] - it is they who are the successful.,0.64100695,0.35899305,0,0.6528366325517575
23,103,23:103,"But those whose scales are light - those are the ones who have lost their souls, [being] in Hell, abiding eternally.",0.6689563,0.33104375,0,0.6349153237713212
23,104,23:104,"The Fire will sear their faces, and they therein will have taut smiles.",0.77722114,0.22277881,0,0.5304026119694174
23,105,23:105,"[It will be said]. ""Were not My verses recited to you and you used to deny them?""",0.6099152,0.39008477,0,0.6687860069489268
23,106,23:106,"They will say, ""Our Lord, our wretchedness overcame us, and we were a people astray.",0.68753636,0.31246367,0,0.6210577089546069
23,107,23:107,"Our Lord, remove us from it, and if we were to return [to evil], we would indeed be wrongdoers.""",0.6369913,0.36300865,0,0.6551296591809337
23,108,23:108,"He will say, ""Remain despised therein and do not speak to Me.",0.6240158,0.37598422,0,0.6620639222497459
23,109,23:109,"Indeed, there was a party of My servants who said, 'Our Lord, we have believed, so forgive us and have mercy upon us, and You are the best of the merciful.'",0.6081872,0.3918128,0,0.669552072103935
23,110,23:110,"But you took them in mockery to the point that they made you forget My remembrance, and you used to laugh at them.",0.68106437,0.3189356,0,0.6260645586124868
23,111,23:111,"Indeed, I have rewarded them this Day for their patient endurance - that they are the attainers [of success].""",0.6458189,0.3541811,0,0.6499965592283994
23,112,23:112,"[Allah] will say, ""How long did you remain on earth in number of years?""",0.7483735,0.25162646,0,0.5641149724615744
23,113,23:113,"They will say, ""We remained a day or part of a day; ask those who enumerate.""",0.67933524,0.3206647,0,0.6273695142819936
23,114,23:114,"He will say, ""You stayed not but a little - if only you had known.",0.55966836,0.44033167,0,0.6860095501938501
23,115,23:115,"Then did you think that We created you uselessly and that to Us you would not be returned?""",0.61703354,0.3829665,0,0.6654976932111761
23,116,23:116,"So exalted is Allah, the Sovereign, the Truth; there is no deity except Him, Lord of the Noble Throne.",0.61359596,0.386404,0,0.6671123626477335
23,117,23:117,"And whoever invokes besides Allah another deity for which he has no proof - then his account is only with his Lord. Indeed, the disbelievers will not succeed.",0.62971216,0.37028778,0,0.6591086943238569
23,118,23:118,"And, [O Muhammad], say, ""My Lord, forgive and have mercy, and You are the best of the merciful.""",0.5739173,0.4260827,0,0.6821794772086636
24,1,24:1,[This is] a surah which We have sent down and made [that within it] obligatory and revealed therein verses of clear evidence that you might remember.,0.67888355,0.32111642,0,0.6277081377887281
24,2,24:2,"The [unmarried] woman or [unmarried] man found guilty of sexual intercourse - lash each one of them with a hundred lashes, and do not be taken by pity for them in the religion of Allah, if you should believe in Allah and the Last Day. And let a group of the believers witness their punishment.",0.63750523,0.36249477,0,0.6548401010358355
24,3,24:3,"The fornicator does not marry except a [female] fornicator or polytheist, and none marries her except a fornicator or a polytheist, and that has been made unlawful to the believers.",0.63204116,0.36795887,0,0.6578603993987928
24,4,24:4,"And those who accuse chaste women and then do not produce four witnesses - lash them with eighty lashes and do not accept from them testimony ever after. And those are the defiantly disobedient,",0.6074256,0.3925744,0,0.6698857439742334
24,5,24:5,"Except for those who repent thereafter and reform, for indeed, Allah is Forgiving and Merciful.",0.62712127,0.37287873,0,0.6604700324178996
24,6,24:6,"And those who accuse their wives [of adultery] and have no witnesses except themselves - then the witness of one of them [shall be] four testimonies [swearing] by Allah that indeed, he is of the truthful.",0.6311819,0.3688181,0,0.6583236582761138
24,7,24:7,And the fifth [oath will be] that the curse of Allah be upon him if he should be among the liars.,0.6158326,0.3841674,0,0.666067450052501
24,8,24:8,"But it will prevent punishment from her if she gives four testimonies [swearing] by Allah that indeed, he is of the liars.",0.60018134,0.3998187,0,0.6729380684973489
24,9,24:9,And the fifth [oath will be] that the wrath of Allah be upon her if he was of the truthful.,0.5911156,0.4088844,0,0.6764499360154729
24,10,24:10,And if not for the favor of Allah upon you and His mercy... and because Allah is Accepting of repentance and Wise.,0.5504962,0.4495038,0,0.6880387333333788
24,11,24:11,"Indeed, those who came with falsehood are a group among you. Do not think it bad for you; rather it is good for you. For every person among them is what [punishment] he has earned from the sin, and he who took upon himself the greater portion thereof - for him is a great punishment.",0.6149979,0.38500202,0,0.6664598759306302
24,12,24:12,"Why, when you heard it, did not the believing men and believing women think good of one another and say, ""This is an obvious falsehood""?",0.6968142,0.3031859,0,0.613539541483219
24,13,24:13,"Why did they [who slandered] not produce for it four witnesses? And when they do not produce the witnesses, then it is they, in the sight of Allah, who are the liars.",0.67683184,0.3231682,0,0.6292345065298031
24,14,24:14,"And if it had not been for the favor of Allah upon you and His mercy in this world and the Hereafter, you would have been touched for that [lie] in which you were involved by a great punishment",0.56498396,0.43501604,0,0.6846774099349356
24,15,24:15,"When you received it with your tongues and said with your mouths that of which you had no knowledge and thought it was insignificant while it was, in the sight of Allah, tremendous.",0.6247204,0.3752796,0,0.6617059009893755
24,16,24:16,"And why, when you heard it, did you not say, ""It is not for us to speak of this. Exalted are You, [O Allah]; this is a great slander""?",0.67028266,0.3297174,0,0.6339782845869526
24,17,24:17,"Allah warns you against returning to the likes of this [conduct], ever, if you should be believers.",0.5920842,0.4079158,0,0.6760909728538753
24,18,24:18,"And Allah makes clear to you the verses, and Allah is Knowing and Wise.",0.68805593,0.311944,0,0.6206473161337701
24,19,24:19,"Indeed, those who like that immorality should be spread [or publicized] among those who have believed will have a painful punishment in this world and the Hereafter. And Allah knows and you do not know.",0.6674937,0.3325063,0,0.6359393721859798
24,20,24:20,And if it had not been for the favor of Allah upon you and His mercy... and because Allah is Kind and Merciful.,0.5531172,0.44688278,0,0.6874936411390162
24,21,24:21,"O you who have believed, do not follow the footsteps of Satan. And whoever follows the footsteps of Satan - indeed, he enjoins immorality and wrongdoing. And if not for the favor of Allah upon you and His mercy, not one of you would have been pure, ever, but Allah purifies whom He wills, and Allah is Hearing and Knowing.",0.5938398,0.40616012,0,0.6754304842746033
24,22,24:22,"And let not those of virtue among you and wealth swear not to give [aid] to their relatives and the needy and the emigrants for the cause of Allah, and let them pardon and overlook. Would you not like that Allah should forgive you? And Allah is Forgiving and Merciful.",0.5731462,0.4268538,0,0.682407936795249
24,23,24:23,"Indeed, those who [falsely] accuse chaste, unaware and believing women are cursed in this world and the Hereafter; and they will have a great punishment",0.69827193,0.3017281,0,0.6123213955032197
24,24,24:24,"On a Day when their tongues, their hands and their feet will bear witness against them as to what they used to do.",0.6811222,0.3188778,0,0.6260206874077168
24,25,24:25,"That Day, Allah will pay them in full their deserved recompense, and they will know that it is Allah who is the perfect in justice.",0.69895864,0.30104136,0,0.611744067813873
24,26,24:26,"Evil words are for evil men, and evil men are [subjected] to evil words. And good words are for good men, and good men are [an object] of good words. Those [good people] are declared innocent of what the slanderers say. For them is forgiveness and noble provision.",0.6506254,0.34937453,0,0.6470586241999208
24,27,24:27,"O you who have believed, do not enter houses other than your own houses until you ascertain welcome and greet their inhabitants. That is best for you; perhaps you will be reminded.",0.6589507,0.34104928,0,0.6417290271120119
24,28,24:28,"And if you do not find anyone therein, do not enter them until permission has been given you. And if it is said to you, ""Go back,"" then go back; it is purer for you. And Allah is Knowing of what you do.",0.6746267,0.3253733,0,0.6308535452866539
24,29,24:29,There is no blame upon you for entering houses not inhabited in which there is convenience for you. And Allah knows what you reveal and what you conceal.,0.5937276,0.40627238,0,0.6754730892415849
24,30,24:30,"Tell the believing men to reduce [some] of their vision and guard their private parts. That is purer for them. Indeed, Allah is Acquainted with what they do.",0.63249534,0.3675047,0,0.6576142480086636
24,31,24:31,"And tell the believing women to reduce [some] of their vision and guard their private parts and not expose their adornment except that which [necessarily] appears thereof and to wrap [a portion of] their headcovers over their chests and not expose their adornment except to their husbands, their fathers, their husbands' fathers, their sons, their husbands' sons, their brothers, their brothers' sons, their sisters' sons, their women, that which their right hands possess, or those male attendants having no physical desire, or children who are not yet aware of the private aspects of women. And let them not stamp their feet to make known what they conceal of their adornment. And turn to Allah in repentance, all of you, O believers, that you might succeed.",0.6257935,0.37420648,0,0.661156545854601
24,32,24:32,"And marry the unmarried among you and the righteous among your male slaves and female slaves. If they should be poor, Allah will enrich them from His bounty, and Allah is all-Encompassing and Knowing.",0.6046755,0.39532447,0,0.6710703289265096
24,33,24:33,"But let them who find not [the means for] marriage abstain [from sexual relations] until Allah enriches them from His bounty. And those who seek a contract [for eventual emancipation] from among whom your right hands possess - then make a contract with them if you know there is within them goodness and give them from the wealth of Allah which He has given you. And do not compel your slave girls to prostitution, if they desire chastity, to seek [thereby] the temporary interests of worldly life. And if someone should compel them, then indeed, Allah is [to them], after their compulsion, Forgiving and Merciful.",0.5748816,0.42511842,0,0.6818903617942706
24,34,24:34,And We have certainly sent down to you distinct verses and examples from those who passed on before you and an admonition for those who fear Allah.,0.6367164,0.36328357,0,0.6552840786162251
24,35,24:35,"Allah is the Light of the heavens and the earth. The example of His light is like a niche within which is a lamp, the lamp is within glass, the glass as if it were a pearly [white] star lit from [the oil of] a blessed olive tree, neither of the east nor of the west, whose oil would almost glow even if untouched by fire. Light upon light. Allah guides to His light whom He wills. And Allah presents examples for the people, and Allah is Knowing of all things.",0.6787327,0.32126737,0,0.6278210379437663
24,36,24:36,[Such niches are] in mosques which Allah has ordered to be raised and that His name be mentioned therein; exalting Him within them in the morning and the evenings,0.6411036,0.3588964,0,0.6527805647151645
24,37,24:37,[Are] men whom neither commerce nor sale distracts from the remembrance of Allah and performance of prayer and giving of zakah. They fear a Day in which the hearts and eyes will [fearfully] turn about -,0.6446648,0.35533515,0,0.6506869075554037
24,38,24:38,That Allah may reward them [according to] the best of what they did and increase them from His bounty. And Allah gives provision to whom He wills without account.,0.574256,0.42574397,0,0.6820783768018469
24,39,24:39,"But those who disbelieved - their deeds are like a mirage in a lowland which a thirsty one thinks is water until, when he comes to it, he finds it is nothing but finds Allah before Him, and He will pay him in full his due; and Allah is swift in account.",0.6425934,0.35740662,0,0.651911443746697
24,40,24:40,"Or [they are] like darknesses within an unfathomable sea which is covered by waves, upon which are waves, over which are clouds - darknesses, some of them upon others. When one puts out his hand [therein], he can hardly see it. And he to whom Allah has not granted light - for him there is no light.",0.6941705,0.30582952,0,0.6157230290193421
24,41,24:41,"Do you not see that Allah is exalted by whomever is within the heavens and the earth and [by] the birds with wings spread [in flight]? Each [of them] has known his [means of] prayer and exalting [Him], and Allah is Knowing of what they do.",0.6723657,0.32763427,0,0.632490592769678
24,42,24:42,"And to Allah belongs the dominion of the heavens and the earth, and to Allah is the destination.",0.65717065,0.34282932,0,0.6428943519870941
24,43,24:43,"Do you not see that Allah drives clouds? Then He brings them together, then He makes them into a mass, and you see the rain emerge from within it. And He sends down from the sky, mountains [of clouds] within which is hail, and He strikes with it whom He wills and averts it from whom He wills. The flash of its lightening almost takes away the eyesight.",0.69567907,0.30432093,0,0.6144810853696863
24,44,24:44,Allah alternates the night and the day. Indeed in that is a lesson for those who have vision.,0.71122414,0.28877586,0,0.6010519663189978
24,45,24:45,"Allah has created every [living] creature from water. And of them are those that move on their bellies, and of them are those that walk on two legs, and of them are those that walk on four. Allah creates what He wills. Indeed, Allah is over all things competent.",0.6545322,0.34546784,0,0.6445957995672387
24,46,24:46,We have certainly sent down distinct verses. And Allah guides whom He wills to a straight path.,0.66059136,0.33940867,0,0.6406424525885477
24,47,24:47,"But the hypocrites say, ""We have believed in Allah and in the Messenger, and we obey""; then a party of them turns away after that. And those are not believers.",0.6574948,0.34250528,0,0.6426832101796462
24,48,24:48,"And when they are called to [the words of] Allah and His Messenger to judge between them, at once a party of them turns aside [in refusal].",0.68090856,0.31909147,0,0.6261827165949183
24,49,24:49,"But if the right is theirs, they come to him in prompt obedience.",0.7270259,0.27297404,0,0.5861945256911154
24,50,24:50,"Is there disease in their hearts? Or have they doubted? Or do they fear that Allah will be unjust to them, or His Messenger? Rather, it is they who are the wrongdoers.",0.7278512,0.27214876,0,0.585384370597249
