surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,component_probability_12,component_probability_13,component_probability_14,component_probability_15,component_probability_16,component_probability_17,component_probability_18,component_probability_19,dominant_membership,membership_entropy
19,8,19:8,"He said, ""My Lord, how will I have a boy when my wife has been barren and I have reached extreme old age?""",0.2029346,3.1042646e-10,0.00047209742,1.2498478e-09,2.1935682e-16,9.114359e-06,1.3289012e-13,8.299208e-10,0.7965643,7.1307453e-09,2.7829422e-10,1.878052e-05,4.267664e-12,3.3962572e-10,1.8863443e-13,1.1650039e-09,1.1364477e-14,0.0,1.2253556e-09,1.3482316e-15,8,0.5087570057589471
19,9,19:9,"[An angel] said, ""Thus [it will be]; your Lord says, 'It is easy for Me, for I created you before, while you were nothing.' """,1.6182323e-08,2.2169923e-05,0.95917,1.0261118e-06,4.0129553e-12,3.1807627e-05,3.8700423e-12,7.846551e-07,0.00036249473,0.03903392,1.0724544e-08,0.0013780239,7.920402e-09,2.645533e-10,2.1694233e-12,4.7523114e-09,7.121635e-10,0.0,1.2634769e-08,1.8149694e-09,2,0.17912677795645593
19,10,19:10,"[Zechariah] said, ""My Lord, make for me a sign."" He said, ""Your sign is that you will not speak to the people for three nights, [being] sound.""",3.0967593e-07,0.002866335,0.012950528,0.0038696614,1.0020527e-11,1.8002582e-05,1.6150571e-07,9.565654e-07,0.9693145,9.1074884e-11,4.9190417e-06,0.010915178,5.5992616e-05,7.084196e-08,2.1477299e-16,4.4717128e-09,2.8143414e-09,0.0,1.5974786e-06,3.787845e-10,8,0.1749352383163393
19,11,19:11,So he came out to his people from the prayer chamber and signaled to them to exalt [Allah] in the morning and afternoon.,5.216339e-12,0.07970168,0.014710742,0.05497362,9.817902e-13,0.036959954,8.452736e-09,2.6584758e-07,0.8132982,4.467152e-05,1.5699974e-05,0.00029410416,9.048795e-10,1.7905582e-07,1.4032766e-15,8.936563e-08,1.753887e-11,0.0,4.4792433e-08,3.977024e-10,8,0.716129810735432
19,12,19:12,"[Allah] said, ""O John, take the Scripture with determination."" And We gave him judgement [while yet] a boy",3.0564603e-05,6.881161e-07,0.00011399616,0.21686327,0.77933866,0.0011019765,7.789614e-08,0.0019557073,0.0003560806,1.960784e-06,0.0002272193,4.5882507e-07,3.4260742e-07,1.2039136e-07,1.256013e-32,5.1919322e-08,5.1504002e-11,0.0,8.194154e-06,2.4564462e-08,4,0.5517067178421177
19,13,19:13,"And affection from Us and purity, and he was fearing of Allah",0.0012440769,1.6743658e-07,0.00087921263,0.022368656,2.7469638e-11,0.96183735,4.987692e-12,1.3599211e-07,5.282903e-05,1.0561819e-08,0.0003178302,0.013295829,4.855866e-10,7.941884e-09,1.4458062e-16,4.6552458e-07,3.1517516e-12,0.0,6.39145e-08,1.3486839e-08,5,0.19747199512217342
19,14,19:14,"And dutiful to his parents, and he was not a disobedient tyrant.",2.8737206e-06,1.467438e-08,0.0050424477,1.2592234e-08,5.2668935e-17,0.08905552,7.145567e-14,4.5486363e-08,1.892262e-05,1.1545816e-07,6.470887e-08,0.9058749,7.4991396e-10,3.0318716e-08,4.0725388e-07,1.280582e-07,1.5542558e-10,0.0,7.1166755e-07,1.5692636e-09,11,0.33186893472287904
19,15,19:15,And peace be upon him the day he was born and the day he dies and the day he is raised alive.,1.9804385e-09,0.2891421,0.70426995,5.7924917e-05,5.704168e-12,0.00011221341,4.969856e-13,5.613285e-07,0.0002253152,6.383951e-06,1.9134033e-08,0.00618691,7.820195e-07,3.992011e-10,2.9580746e-13,7.3777915e-07,7.108654e-12,0.0,1.8514927e-10,7.8203406e-08,2,0.6407385934559244
19,16,19:16,"And mention, [O Muhammad], in the Book [the story of] Mary, when she withdrew from her family to a place toward the east.",0.0046639647,4.906485e-06,0.0018512097,0.92277664,0.014574897,0.0461873,1.0681092e-10,4.3398984e-05,5.7518196e-06,3.1208668e-08,0.001031069,0.008832908,3.1360543e-11,5.6254174e-07,7.663219e-19,7.3254057e-07,1.667742e-08,0.0,3.0083396e-05,2.3876545e-08,3,0.36426493283047423
19,17,19:17,"And she took, in seclusion from them, a screen. Then We sent to her Our Angel, and he represented himself to her as a well-proportioned man.",0.98873436,2.2319055e-09,0.0004851067,2.2027989e-10,6.168403e-13,0.0018090442,4.7854676e-12,7.985141e-09,1.0504178e-05,9.470103e-05,7.1944077e-09,0.008785661,6.299379e-06,6.682257e-08,7.053332e-05,1.0284766e-10,7.671465e-12,0.0,1.6930949e-07,4.92902e-12,0,0.0696763603017995
19,18,19:18,"She said, ""Indeed, I seek refuge in the Most Merciful from you, [so leave me], if you should be fearing of Allah.""",0.9764401,2.5694258e-10,3.5276782e-06,0.0115092145,2.0105385e-07,3.4446423e-08,4.356206e-11,3.7160186e-07,0.011460671,2.3164351e-10,6.6494835e-07,0.0005851013,4.966205e-10,1.1653813e-10,1.9957161e-28,1.2715087e-07,2.2108687e-13,0.0,3.418618e-08,1.3526145e-09,0,0.13030108192497758
19,19,19:19,"He said, ""I am only the messenger of your Lord to give you [news of] a pure boy.""",1.0315199e-06,1.9931476e-10,0.0021727874,4.2609702e-08,1.0897113e-11,8.150358e-05,9.4622726e-11,9.204003e-08,0.9977177,2.1624118e-09,3.3813021e-09,2.7204846e-05,1.4952344e-07,3.095973e-11,4.929799e-16,2.5313497e-08,3.5840286e-11,0.0,9.897566e-09,2.391955e-10,8,0.01667554908520455
19,20,19:20,"She said, ""How can I have a boy while no man has touched me and I have not been unchaste?""",1.0,8.637998e-13,5.5503985e-10,1.9624737e-15,1.6299138e-19,9.693351e-12,1.1292372e-18,1.6725279e-14,1.3950141e-08,3.3948403e-13,6.512669e-14,7.0432156e-07,1.3341882e-14,7.4067187e-16,2.8974661e-12,5.4091054e-15,9.2583185e-20,0.0,1.3861405e-14,1.8139515e-17,0,1.0242306641402721e-05
19,21,19:21,"He said, ""Thus [it will be]; your Lord says, 'It is easy for Me, and We will make him a sign to the people and a mercy from Us. And it is a matter [already] decreed.' """,2.112679e-12,1.354284e-06,0.00037445838,7.80874e-09,7.32018e-15,8.1103406e-07,4.199925e-14,1.3408806e-09,0.9996224,5.836811e-12,2.1017077e-11,5.3979545e-07,3.2347783e-10,4.735224e-11,3.344315e-19,4.416375e-11,3.253671e-13,0.0,1.7255967e-10,5.718161e-10,8,0.0033696757655001753
19,22,19:22,"So she conceived him, and she withdrew with him to a remote place.",0.9999161,6.52994e-12,2.464744e-08,9.275304e-16,8.815113e-23,4.4837275e-06,5.879923e-11,8.479109e-12,1.4841241e-08,1.2387542e-10,9.567554e-14,7.891466e-05,1.9178323e-15,1.0793462e-14,1.399653e-06,7.627636e-12,4.4918047e-15,0.0,4.99367e-12,7.100431e-15,0,0.0009042260550761071
19,23,19:23,"And the pains of childbirth drove her to the trunk of a palm tree. She said, ""Oh, I wish I had died before this and was in oblivion, forgotten.""",0.9958734,2.0431264e-08,5.8569917e-06,1.1292691e-15,5.6903345e-16,7.724018e-07,8.58567e-12,1.5658859e-08,9.137714e-07,2.1950818e-10,1.8681001e-11,0.0028275861,9.693752e-13,1.686761e-11,0.0012927965,6.471359e-07,2.6898048e-13,0.0,1.6125139e-08,1.8250344e-11,0,0.029413920344230876
19,24,19:24,"But he called her from below her, ""Do not grieve; your Lord has provided beneath you a stream.",0.06869246,1.3499044e-07,0.8744743,5.151236e-07,4.9224645e-11,0.00010434492,1.8641155e-09,4.4020874e-07,2.6706848e-06,4.8177037e-05,5.509191e-06,0.056604113,9.406182e-08,9.920431e-10,1.5861788e-05,1.9125817e-05,1.5635035e-09,0.0,3.457034e-05,1.7662563e-09,2,0.46610263819170483
19,25,19:25,"And shake toward you the trunk of the palm tree; it will drop upon you ripe, fresh dates.",3.786099e-09,2.8509967e-07,4.898257e-06,5.714355e-14,1.3505376e-15,5.178155e-12,1.707563e-10,5.5064777e-07,1.6326727e-09,2.9871293e-11,3.5455835e-12,0.0038583113,1.133669e-12,2.2957972e-10,0.10482105,0.8913137,8.6136485e-13,0.0,1.5996988e-13,4.980847e-12,15,0.3604923919769998
19,26,19:26,"So eat and drink and be contented. And if you see from among humanity anyone, say, 'Indeed, I have vowed to the Most Merciful abstention, so I will not speak today to [any] man.' """,2.4801471e-07,0.010636978,0.25800744,0.010983678,4.765736e-13,3.738867e-08,2.863254e-10,4.9378423e-06,6.3028674e-05,7.237435e-08,1.756546e-10,0.29071924,1.828092e-05,8.8465134e-07,2.1289777e-15,0.42956337,3.8655517e-07,0.0,1.4590589e-09,1.6179994e-06,15,1.1704627633615672
19,27,19:27,"Then she brought him to her people, carrying him. They said, ""O Mary, you have certainly done a thing unprecedented.",0.47324315,1.3802727e-07,0.0081268335,4.9539494e-08,8.8961455e-10,0.010095967,6.1017706e-14,2.2912445e-05,0.50627685,1.5133215e-07,5.8824475e-07,0.0022284242,3.3679144e-09,2.0221994e-07,5.9379096e-07,3.6866745e-09,1.4008039e-10,0.0,3.6232018e-06,2.3219402e-08,8,0.798095524233971
19,28,19:28,"O sister of Aaron, your father was not a man of evil, nor was your mother unchaste.""",0.8227972,2.9151317e-09,0.012250842,4.671826e-07,6.407514e-15,7.09029e-05,1.9656245e-11,6.341684e-09,3.233047e-05,8.9964103e-10,9.10729e-09,0.14953074,8.423087e-10,2.4321556e-09,2.0514406e-11,3.5173933e-09,2.262405e-09,0.0,0.0153171895,2.1297477e-09,0,0.5635856370898474
19,29,19:29,"So she pointed to him. They said, ""How can we speak to one who is in the cradle a child?""",0.9515387,5.360602e-09,0.00026676734,1.0778131e-11,9.362479e-14,3.151895e-05,4.5347174e-11,1.6053942e-08,0.044610113,1.5234527e-06,2.601164e-08,0.0035483195,1.4867209e-06,2.5141295e-11,3.5944143e-07,2.9652434e-09,1.010927e-08,0.0,9.5292336e-07,1.4401725e-12,0,0.20859493403874732
19,30,19:30,"[Jesus] said, ""Indeed, I am the servant of Allah. He has given me the Scripture and made me a prophet.",6.4186896e-09,1.1215119e-07,0.00035473838,0.09930088,0.00044367384,0.00031221597,2.6302661e-11,5.3785978e-05,0.89921284,4.649475e-08,0.0003179054,1.531973e-06,1.0551511e-08,2.868573e-06,1.680111e-30,3.471526e-08,5.9175065e-09,0.0,1.4466066e-08,1.2868894e-07,8,0.33678943585933996
19,31,19:31,And He has made me blessed wherever I am and has enjoined upon me prayer and zakah as long as I remain alive,1.027877e-09,3.0225542e-07,0.6873103,0.0013021211,3.3824305e-13,6.136743e-05,7.2019e-10,1.0258412e-07,7.197277e-05,0.00022076849,7.942861e-07,0.31101462,1.8043007e-05,1.4978606e-07,3.496185e-12,4.1692257e-08,2.1697946e-13,0.0,4.0289074e-12,6.0278296e-07,2,0.6329765038846118
19,32,19:32,"And [made me] dutiful to my mother, and He has not made me a wretched tyrant.",0.00036986714,5.557735e-08,0.22037588,1.9665154e-05,3.2825298e-14,0.0020813553,7.833582e-12,7.4678674e-06,0.000109824105,2.5045922e-06,4.6352616e-05,0.76936346,1.2306181e-06,6.998092e-06,6.6565318e-09,4.069167e-08,1.4903292e-10,0.0,3.7013052e-07,0.007615372,11,0.5898454837240504
19,33,19:33,"And peace is on me the day I was born and the day I will die and the day I am raised alive.""",5.174905e-09,0.82628226,0.16666985,8.188656e-06,1.0705358e-11,4.424073e-07,2.5127544e-14,7.396954e-07,8.9893314e-05,1.6937871e-06,1.720078e-08,0.0069491807,6.616986e-09,3.6186518e-09,1.0522559e-10,5.605068e-07,2.7759534e-11,0.0,2.4130626e-09,7.497088e-08,1,0.4918135234597699
19,34,19:34,"That is Jesus, the son of Mary - the word of truth about which they are in dispute.",0.0038737673,0.00029522149,0.16318451,0.0030465454,0.00017849072,0.014216213,1.7901209e-07,0.29533342,5.4729353e-05,0.00078284147,0.49099615,0.028026631,3.065518e-07,1.7230594e-08,1.8860896e-16,5.236669e-07,1.7356444e-10,0.0,1.2646216e-05,5.373314e-10,10,1.2153404796324374
19,35,19:35,"It is not [befitting] for Allah to take a son; exalted is He! When He decrees an affair, He only says to it, ""Be,"" and it is.",0.9999161,5.905143e-11,3.8985922e-06,2.31981e-05,9.9551355e-14,1.2714977e-09,9.8538785e-14,1.8421712e-11,1.4562103e-11,4.4396373e-10,2.6891037e-08,5.637109e-05,1.0052744e-15,6.7214317e-13,1.0900372e-23,1.9899869e-10,3.8449048e-14,0.0,8.130567e-15,5.196565e-17,0,0.0009320543668553899
19,36,19:36,"[Jesus said], ""And indeed, Allah is my Lord and your Lord, so worship Him. That is a straight path.""",1.5668711e-09,8.116407e-07,6.727461e-05,0.72053677,7.901192e-06,1.9679178e-06,5.921926e-11,3.2011638e-05,0.26416823,1.0964278e-05,0.015161855,2.681126e-07,3.4561157e-10,2.4142541e-06,1.0405817e-37,1.1662462e-06,3.0312735e-06,0.0,8.703773e-09,3.2827434e-06,3,0.6526917460646455
19,37,19:37,"Then the factions differed [concerning Jesus] from among them, so woe to those who disbelieved - from the scene of a tremendous Day.",4.886899e-10,0.00059359934,0.02864205,1.4509518e-06,1.4364915e-11,0.009343942,8.503438e-11,0.9557002,0.0013706632,1.136451e-08,9.242323e-07,0.004343348,2.1035799e-08,3.4631897e-10,1.1798343e-09,6.652956e-08,3.5350341e-13,0.0,3.6587858e-06,2.9695673e-09,7,0.2258799226181265
19,38,19:38,"How [clearly] they will hear and see the Day they come to Us, but the wrongdoers today are in clear error.",4.3476922e-10,0.0018782114,0.14899778,2.32174e-05,1.3731081e-09,0.00034951323,5.352931e-12,3.2128944e-06,3.807339e-05,8.002314e-08,0.00013256415,0.8437887,0.0047671054,2.8124951e-09,2.731594e-10,5.841564e-09,6.1731704e-09,0.0,1.6211487e-08,2.3321256e-05,11,0.4691529520737685
19,39,19:39,"And warn them, [O Muhammad], of the Day of Regret, when the matter will be concluded; and [yet], they are in [a state of] heedlessness, and they do not believe.",2.3019591e-05,0.000880122,4.8139376e-05,0.96581554,1.7947794e-05,1.914925e-05,3.929283e-09,0.0101902615,3.5465278e-06,3.6083705e-08,0.022980671,4.3758037e-06,5.2998557e-06,3.459234e-07,2.926455e-37,1.0413129e-06,5.1193755e-10,0.0,4.995659e-09,1.2163278e-05,3,0.1746790772985665
19,40,19:40,"Indeed, it is We who will inherit the earth and whoever is on it, and to Us they will be returned.",3.377759e-08,3.4619286e-06,0.9840309,3.2140438e-08,1.2120241e-14,0.00045782392,1.1039633e-09,2.4033745e-06,2.4704754e-09,0.002267527,1.5784185e-10,0.013218858,1.6284694e-07,1.3402901e-05,2.484043e-11,4.680265e-06,1.441589e-14,0.0,8.5016594e-10,6.8431976e-09,2,0.09064084003249026
19,41,19:41,"And mention in the Book [the story of] Abraham. Indeed, he was a man of truth and a prophet.",1.2009781e-07,1.9172633e-06,0.0018036418,0.0030273376,7.395608e-05,0.9758295,5.0056903e-10,0.000104179475,6.685221e-06,3.5213787e-10,0.0009949113,0.018143183,3.350527e-08,5.7498397e-08,7.199093e-19,6.0269234e-10,8.281272e-11,0.0,1.1688256e-05,5.8466023e-09,5,0.13435213979921085
19,42,19:42,"[Mention] when he said to his father, ""O my father, why do you worship that which does not hear and does not see and will not benefit you at all?",2.6139857e-08,5.2814443e-08,0.029940335,0.0053167725,1.6924485e-08,0.004227951,4.7639986e-10,0.001274459,0.9276861,2.0915559e-06,0.00060173625,0.0003455032,0.030589608,4.2956043e-07,6.496446e-20,1.5722193e-07,4.476865e-10,0.0,1.4865968e-05,3.671223e-09,8,0.3482171242786903
19,43,19:43,"O my father, indeed there has come to me of knowledge that which has not come to you, so follow me; I will guide you to an even path.",3.197583e-08,4.1347653e-06,0.98196846,0.00040967745,3.36507e-05,9.049405e-05,5.3537712e-11,0.003508961,3.748737e-07,0.008400302,1.062633e-06,0.005563412,1.506354e-05,1.1710866e-08,1.7006411e-16,5.780194e-06,3.5838994e-07,0.0,4.237402e-08,1.0585617e-08,2,0.11143402901026586
19,44,19:44,"O my father, do not worship Satan. Indeed Satan has ever been, to the Most Merciful, disobedient.",2.83246e-07,1.5435711e-05,0.94144356,0.05479649,4.3270717e-12,2.589425e-06,1.8741424e-07,0.002215304,0.0002351557,6.8223005e-07,1.754749e-05,0.0012602214,5.038186e-08,3.799977e-08,1.0810667e-25,1.2514711e-07,1.0259048e-05,0.0,1.0288275e-07,1.4227128e-08,2,0.24039956003386417
19,45,19:45,"O my father, indeed I fear that there will touch you a punishment from the Most Merciful so you would be to Satan a companion [in Hellfire].""",1.3087516e-07,3.0565505e-07,0.9959949,0.00013383647,6.9700817e-16,2.2924839e-07,0.0034443485,4.635297e-05,2.112057e-06,1.5419435e-09,3.3594053e-10,0.00037369636,3.7750105e-08,2.401144e-09,1.8593539e-20,8.59211e-08,4.8063338e-08,0.0,3.364407e-10,3.5531498e-06,2,0.028220785359493503
19,46,19:46,"[His father] said, ""Have you no desire for my gods, O Abraham? If you do not desist, I will surely stone you, so avoid me a prolonged time.""",3.2116325e-06,6.1838947e-09,0.00015763714,0.0025292905,1.559099e-13,5.8296224e-05,4.146036e-09,2.3170947e-05,0.9510741,1.1515422e-07,7.1283084e-06,8.181942e-06,7.87968e-11,1.082859e-08,8.975696e-27,1.3395623e-08,9.931005e-08,0.0,0.046140287,6.022264e-08,8,0.20718623972856548
19,47,19:47,"[Abraham] said, ""Peace will be upon you. I will ask forgiveness for you of my Lord. Indeed, He is ever gracious to me.",1.2936996e-10,7.061259e-09,0.0007488328,0.00011974116,1.6094985e-13,9.021963e-06,3.662112e-12,2.315681e-05,0.022659024,5.974279e-09,1.30962e-08,7.662159e-06,2.956297e-10,6.822238e-10,5.5203536e-24,3.6089448e-10,2.0033e-11,0.0,1.4090225e-06,0.9764327,19,0.11603393113302493
19,48,19:48,"And I will leave you and those you invoke other than Allah and will invoke my Lord. I expect that I will not be in invocation to my Lord unhappy.""",1.0249728e-07,6.524624e-08,0.00079501787,0.99813247,1.111308e-07,3.3438727e-09,1.8231873e-07,0.0007674482,3.8703492e-06,0.00029830288,9.197725e-07,1.7910987e-06,5.9789784e-08,2.5010488e-07,1.835869e-36,1.7911731e-07,2.1105961e-09,0.0,1.1869177e-08,5.220553e-07,3,0.015573377081710546
19,49,19:49,"So when he had left them and those they worshipped other than Allah, We gave him Isaac and Jacob, and each [of them] We made a prophet.",1.9721628e-07,8.145652e-08,1.2814238e-05,0.006794784,5.879281e-08,0.9924527,3.198702e-10,1.28397805e-05,2.0114307e-05,2.3936864e-05,0.0006203568,5.369209e-05,2.2278467e-10,1.869059e-07,2.2391308e-22,8.350371e-09,2.048036e-14,0.0,5.735869e-06,1.070342e-07,5,0.04738552652683043
19,50,19:50,"And We gave them of Our mercy, and we made for them a reputation of high honor.",4.9022262e-11,3.2187517e-10,0.0002657091,3.7234338e-10,3.0502682e-17,0.99784315,6.5183854e-14,8.50393e-10,6.2816156e-08,2.3869288e-13,9.148068e-08,0.0018891915,7.8158943e-16,3.2181976e-11,5.796851e-11,1.2571624e-11,1.1788511e-13,0.0,2.700276e-09,1.4555963e-08,5,0.01619327982660769
19,51,19:51,"And mention in the Book, Moses. Indeed, he was chosen, and he was a messenger and a prophet.",2.0517957e-08,1.1272299e-06,0.019610573,0.002222346,1.1578063e-06,0.8107643,4.8946236e-10,0.0014951575,0.00011021105,3.5635864e-07,0.0010201458,0.005921906,2.5548175e-07,8.816761e-08,2.0542847e-17,2.609837e-11,1.4693651e-15,0.0,0.15885195,7.037783e-09,5,0.6011869606185126
19,52,19:52,"And We called him from the side of the mount at [his] right and brought him near, confiding [to him].",8.087691e-08,2.9089265e-06,0.07536854,3.8263798e-07,3.88278e-09,0.543164,2.2700864e-05,0.00017525622,0.1738283,7.873064e-05,2.2791874e-06,0.2055399,1.9714191e-06,8.1445063e-07,0.0007368662,3.7356488e-06,4.9417025e-07,0.0,0.001072543,5.605111e-07,5,1.171029398222166
19,53,19:53,And We gave him out of Our mercy his brother Aaron as a prophet.,3.3324266e-08,7.261795e-09,0.00087261014,3.8263253e-05,1.96328e-10,0.9265898,5.88266e-11,4.115235e-07,2.3922621e-05,1.3058878e-09,1.7658748e-06,1.9590878e-05,7.2714107e-10,4.0293457e-08,2.7207557e-19,1.119924e-10,9.899619e-14,0.0,0.07243313,2.143494e-05,5,0.2680549205312684
19,54,19:54,"And mention in the Book, Ishmael. Indeed, he was true to his promise, and he was a messenger and a prophet.",1.1754509e-07,3.1510984e-07,0.0041519203,0.016708672,6.6579382e-06,0.95496416,2.645573e-10,0.00022908702,2.594637e-05,1.420299e-09,0.0013674669,0.010750053,1.2485813e-07,3.749595e-07,2.9323569e-21,3.3395895e-09,7.832917e-14,0.0,0.011792132,1.2765103e-06,5,0.2475573667856843
19,55,19:55,And he used to enjoin on his people prayer and zakah and was to his Lord pleasing.,2.1074513e-08,2.7626484e-07,0.011147456,0.0029818814,4.8518828e-11,0.21364778,4.1922826e-10,1.2988895e-06,0.76633483,4.5063913e-08,8.154028e-05,0.0048788884,8.8971056e-08,3.3805833e-07,7.3268045e-14,9.633441e-06,4.0225627e-13,0.0,0.0009136926,1.14452206e-07,8,0.6344379918181574
19,56,19:56,"And mention in the Book, Idrees. Indeed, he was a man of truth and a prophet.",4.3450438e-08,3.6460788e-06,0.0051861852,0.008863489,0.018141521,0.950842,7.001068e-10,0.0002603989,8.847333e-05,5.322539e-09,0.00011063818,0.016481284,1.0843736e-05,4.1643617e-08,4.3461636e-19,2.2627772e-08,5.530249e-13,0.0,9.946294e-06,2.2086986e-09,5,0.26177772529749216
19,57,19:57,And We raised him to a high station.,4.6350705e-11,6.280219e-10,0.00020341715,2.6043755e-12,2.1658869e-17,0.99647385,4.6268035e-11,1.3786716e-09,1.2270127e-07,2.8418667e-06,1.5969878e-10,0.0032713353,1.7293172e-13,9.804032e-10,5.0658877e-05,5.617729e-11,5.7013894e-10,0.0,5.6997556e-11,8.111085e-14,5,0.024508791787067233
19,58,19:58,"Those were the ones upon whom Allah bestowed favor from among the prophets of the descendants of Adam and of those We carried [in the ship] with Noah, and of the descendants of Abraham and Israel, and of those whom We guided and chose. When the verses of the Most Merciful were recited to them, they fell in prostration and weeping.",1.1498133e-06,1.5067992e-09,9.961221e-05,0.00014092767,1.3537427e-12,0.9997101,1.7742152e-12,4.2072543e-06,4.3539085e-06,9.6887345e-11,2.715289e-06,3.2396147e-05,2.2465246e-13,9.704756e-10,4.3219116e-18,2.0681071e-10,4.4586812e-17,0.0,1.8196375e-06,5.6643744e-06,5,0.003041154679033688
19,59,19:59,But there came after them successors who neglected prayer and pursued desires; so they are going to meet evil -,2.2937312e-10,1.8062486e-06,0.99262685,0.0026902289,1.4699112e-12,0.000621655,1.3106831e-10,4.558716e-06,4.331676e-06,4.265203e-06,2.7932127e-05,0.0040153773,2.4395335e-09,1.0199614e-06,2.1296975e-18,4.345574e-08,9.137238e-12,0.0,2.2784994e-07,4.1401584e-08,2,0.050510252817747466
19,60,19:60,"Except those who repent, believe and do righteousness; for those will enter Paradise and will not be wronged at all.",3.979084e-12,5.317141e-09,0.010255112,6.463048e-06,3.7675844e-17,6.1284027e-09,3.15717e-10,3.9901788e-05,9.308398e-11,1.5123158e-09,4.919074e-08,1.6340896e-06,1.5104723e-07,2.9346223e-10,3.454035e-24,5.2178804e-09,4.3121997e-16,0.0,1.4635824e-13,0.9896965,19,0.0577251663184047
19,61,19:61,"[Therein are] gardens of perpetual residence which the Most Merciful has promised His servants in the unseen. Indeed, His promise has ever been coming.",5.6028576e-10,9.183373e-10,0.00026252534,9.604089e-13,8.299582e-19,6.996186e-09,2.9642322e-12,6.9236682e-12,1.0108556e-12,8.4961283e-07,1.3563436e-11,7.0674985e-05,9.161997e-09,1.1219841e-12,1.0929764e-09,0.9996644,8.228793e-15,0.0,3.586006e-14,1.7307579e-11,15,0.00318778454749154
19,62,19:62,"They will not hear therein any ill speech - only [greetings of] peace - and they will have their provision therein, morning and afternoon.",8.5772704e-09,0.08046295,0.18653893,3.7821803e-05,7.018228e-12,5.990099e-07,6.318978e-11,4.867815e-08,0.00031137385,1.018565e-07,3.6801583e-07,0.7294865,1.0882892e-06,1.6901118e-09,5.7723626e-09,0.0031583977,3.7229597e-13,0.0,1.2953892e-09,5.600104e-09,11,0.7671904774529135
19,63,19:63,"That is Paradise, which We give as inheritance to those of Our servants who were fearing of Allah.",2.7573871e-05,2.1383302e-07,0.526007,0.24736539,4.540597e-06,1.4956972e-06,1.7981853e-05,1.0684699e-06,2.3243661e-10,0.0040193927,0.00093904266,0.10750592,0.00076184777,0.022295563,5.2651886e-16,0.09105481,1.96762e-11,0.0,6.977263e-09,3.0799693e-08,2,1.2609928827544272
19,64,19:64,"[Gabriel said], ""And we [angels] descend not except by the order of your Lord. To Him belongs that before us and that behind us and what is in between. And never is your Lord forgetful -",1.2507511e-06,2.1484384e-05,0.96171266,1.699412e-05,9.571192e-09,5.2591764e-05,2.5831988e-14,8.514687e-07,2.480433e-05,0.00056825165,7.337599e-07,0.03752853,1.0006228e-06,4.5365604e-07,6.817676e-05,3.4042993e-10,6.863141e-10,0.0,2.5705264e-08,4.4688138e-09,2,0.16689780548347843
19,65,19:65,"Lord of the heavens and the earth and whatever is between them - so worship Him and have patience for His worship. Do you know of any similarity to Him?""",2.6464497e-11,4.7517933e-06,0.9884929,0.0041219364,1.14742736e-10,0.00012216481,7.0885374e-11,9.540872e-07,0.0027556652,0.0027926185,6.1781034e-06,0.0013488262,1.583481e-07,1.6654078e-09,1.0944786e-16,1.7970058e-05,1.8156143e-08,0.0,0.00033242823,7.54955e-08,2,0.07976380660115588
19,66,19:66,"And the disbeliever says, ""When I have died, am I going to be brought forth alive?""",4.3380508e-10,2.819502e-07,0.7728403,2.1427163e-06,3.0995458e-16,6.351977e-08,6.0226744e-09,0.2262725,2.681985e-07,1.9023346e-07,3.917372e-08,0.0008835768,8.633885e-12,3.73826e-12,5.1134515e-14,1.6880131e-07,1.9515166e-13,0.0,8.812851e-10,1.1003081e-12,2,0.5416486768204801
19,67,19:67,"Does man not remember that We created him before, while he was nothing?",1.5296692e-10,4.767928e-09,0.00012450399,1.1182043e-09,3.695659e-16,1.8936835e-06,1.1017638e-15,2.0837458e-11,2.2891037e-13,0.9968312,3.4265413e-09,0.0030419235,3.9925463e-09,6.428129e-15,2.1248237e-15,3.7536807e-11,2.985935e-17,0.0,2.7564834e-12,9.447065e-16,9,0.021937202365369283
19,68,19:68,"So by your Lord, We will surely gather them and the devils; then We will bring them to be present around Hell upon their knees.",2.7027674e-11,9.467823e-06,0.99930596,7.3125384e-06,6.1500436e-16,1.8391855e-05,7.8918197e-07,0.00026182327,7.99094e-07,1.6636552e-09,1.3064558e-09,0.00039397093,1.2204758e-09,2.5255324e-09,7.540201e-14,3.533358e-08,5.626645e-13,0.0,1.577433e-08,3.999175e-10,2,0.006361580745133594
19,69,19:69,Then We will surely extract from every sect those of them who were worst against the Most Merciful in insolence.,1.4515136e-10,0.00043717207,0.9712392,0.011540693,1.8545828e-09,0.009365782,1.5298056e-07,0.006129356,5.449056e-07,5.926563e-10,1.2578805e-06,0.001162149,1.9104132e-08,2.9512275e-09,5.715627e-19,2.7717056e-07,1.5199616e-09,0.0,1.12599094e-08,0.00012409147,2,0.1671911967219639
19,70,19:70,"Then, surely it is We who are most knowing of those most worthy of burning therein.",5.6735994e-09,6.2711697e-10,0.014391803,2.1104784e-06,1.4539013e-11,0.00024207859,0.03214838,5.9925213e-07,6.7233285e-13,2.6097997e-09,5.431002e-07,0.015908655,0.93730825,5.376243e-11,5.055437e-15,2.4404432e-11,2.709315e-16,0.0,1.1979871e-12,1.7499306e-11,12,0.30016367000273986
