audit_type,component,rank,verse_id,surah,verse,probability,translation
top_posterior,9,8,17:96,17,96,1.0,"Say, ""Sufficient is Allah as Witness between me and you. Indeed he is ever, concerning His servants, Acquainted and Seeing."""
top_posterior,9,9,17:110,17,110,1.0,"Say, ""Call upon Allah or call upon the Most Merciful. Whichever [name] you call - to Him belong the best names."" And do not recite [too] loudly in your prayer or [too] quietly but seek between that an [intermediate] way."
top_posterior,9,10,27:65,27,65,1.0,"Say, ""None in the heavens and earth knows the unseen except Allah, and they do not perceive when they will be resurrected."""
core_probability_ge_0.8,9,1,41:9,41,9,1.0,"Say, ""Do you indeed disbelieve in He who created the earth in two days and attribute to Him equals? That is the Lord of the worlds."""
core_probability_ge_0.8,9,2,40:66,40,66,1.0,"Say, [O Muhammad], ""Indeed, I have been forbidden to worship those you call upon besides Allah once the clear proofs have come to me from my Lord, and I have been commanded to submit to the Lord of the worlds."""
core_probability_ge_0.8,9,3,18:110,18,110,1.0,"Say, ""I am only a man like you, to whom has been revealed that your god is one God. So whoever would hope for the meeting with his Lord - let him do righteous work and not associate in the worship of his Lord anyone."""
core_probability_ge_0.8,9,4,17:107,17,107,1.0,"Say, ""Believe in it or do not believe. Indeed, those who were given knowledge before it - when it is recited to them, they fall upon their faces in prostration,"
core_probability_ge_0.8,9,5,2:139,2,139,1.0,"Say, [O Muhammad], ""Do you argue with us about Allah while He is our Lord and your Lord? For us are our deeds, and for you are your deeds. And we are sincere [in deed and intention] to Him."""
core_probability_ge_0.8,9,6,21:108,21,108,1.0,"Say, ""It is only revealed to me that your god is but one God; so will you be Muslims [in submission to Him]?"""
core_probability_ge_0.8,9,7,23:88,23,88,1.0,"Say, ""In whose hand is the realm of all things - and He protects while none can protect against Him - if you should know?"""
core_probability_ge_0.8,9,8,17:96,17,96,1.0,"Say, ""Sufficient is Allah as Witness between me and you. Indeed he is ever, concerning His servants, Acquainted and Seeing."""
core_probability_ge_0.8,9,9,17:110,17,110,1.0,"Say, ""Call upon Allah or call upon the Most Merciful. Whichever [name] you call - to Him belong the best names."" And do not recite [too] loudly in your prayer or [too] quietly but seek between that an [intermediate] way."
core_probability_ge_0.8,9,10,27:65,27,65,1.0,"Say, ""None in the heavens and earth knows the unseen except Allah, and they do not perceive when they will be resurrected."""
top_posterior,10,1,23:37,23,37,1.0,"Life is not but our worldly life - we die and live, but we will not be resurrected."
top_posterior,10,2,50:3,50,3,1.0,"When we have died and have become dust, [we will return to life]? That is a distant return."""
top_posterior,10,3,37:16,37,16,1.0,"When we have died and become dust and bones, are we indeed to be resurrected?"
top_posterior,10,4,23:16,23,16,0.9999962,"Then indeed you, on the Day of Resurrection, will be resurrected."
top_posterior,10,5,37:53,37,53,0.99997705,"That when we have died and become dust and bones, we will indeed be recompensed?'"""
top_posterior,10,6,16:21,16,21,0.99997705,"They are, [in fact], dead, not alive, and they do not perceive when they will be resurrected."
top_posterior,10,7,75:2,75,2,0.99997705,And I swear by the reproaching soul [to the certainty of resurrection].
top_posterior,10,8,23:35,23,35,0.99997705,Does he promise you that when you have died and become dust and bones that you will be brought forth [once more]?
top_posterior,10,9,31:28,31,28,0.99997705,"Your creation and your resurrection will not be but as that of a single soul. Indeed, Allah is Hearing and Seeing."
top_posterior,10,10,23:82,23,82,0.9999695,"They said, ""When we have died and become dust and bones, are we indeed to be resurrected?"
core_probability_ge_0.8,10,1,23:37,23,37,1.0,"Life is not but our worldly life - we die and live, but we will not be resurrected."
core_probability_ge_0.8,10,2,50:3,50,3,1.0,"When we have died and have become dust, [we will return to life]? That is a distant return."""
core_probability_ge_0.8,10,3,37:16,37,16,1.0,"When we have died and become dust and bones, are we indeed to be resurrected?"
core_probability_ge_0.8,10,4,23:16,23,16,0.9999962,"Then indeed you, on the Day of Resurrection, will be resurrected."
core_probability_ge_0.8,10,5,37:53,37,53,0.99997705,"That when we have died and become dust and bones, we will indeed be recompensed?'"""
core_probability_ge_0.8,10,6,16:21,16,21,0.99997705,"They are, [in fact], dead, not alive, and they do not perceive when they will be resurrected."
core_probability_ge_0.8,10,7,75:2,75,2,0.99997705,And I swear by the reproaching soul [to the certainty of resurrection].
core_probability_ge_0.8,10,8,23:35,23,35,0.99997705,Does he promise you that when you have died and become dust and bones that you will be brought forth [once more]?
core_probability_ge_0.8,10,9,31:28,31,28,0.99997705,"Your creation and your resurrection will not be but as that of a single soul. Indeed, Allah is Hearing and Seeing."
core_probability_ge_0.8,10,10,23:82,23,82,0.9999695,"They said, ""When we have died and become dust and bones, are we indeed to be resurrected?"
top_posterior,11,1,7:123,7,123,1.0,"Said Pharaoh, ""You believed in him before I gave you permission. Indeed, this is a conspiracy which you conspired in the city to expel therefrom its people. But you are going to know."
top_posterior,11,2,20:49,20,49,1.0,"[Pharaoh] said, ""So who is the Lord of you two, O Moses?"""
top_posterior,11,3,20:60,20,60,1.0,"So Pharaoh went away, put together his plan, and then came [to Moses]."
top_posterior,11,4,20:71,20,71,1.0,"[Pharaoh] said, ""You believed him before I gave you permission. Indeed, he is your leader who has taught you magic. So I will surely cut off your hands and your feet on opposite sides, and I will crucify you on the trunks of palm trees, and you will surely know which of us is more severe in [giving] punishment and more enduring."""
top_posterior,11,5,43:51,43,51,1.0,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
top_posterior,11,6,7:104,7,104,1.0,"And Moses said, ""O Pharaoh, I am a messenger from the Lord of the worlds"
top_posterior,11,7,7:103,7,103,1.0,"Then We sent after them Moses with Our signs to Pharaoh and his establishment, but they were unjust toward them. So see how was the end of the corrupters."
top_posterior,11,8,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
top_posterior,11,9,26:18,26,18,1.0,"[Pharaoh] said, ""Did we not raise you among us as a child, and you remained among us for years of your life?"
top_posterior,11,10,7:127,7,127,1.0,"And the eminent among the people of Pharaoh said,"" Will you leave Moses and his people to cause corruption in the land and abandon you and your gods?"" [Pharaoh] said, ""We will kill their sons and keep their women alive; and indeed, we are subjugators over them."""
core_probability_ge_0.8,11,1,7:123,7,123,1.0,"Said Pharaoh, ""You believed in him before I gave you permission. Indeed, this is a conspiracy which you conspired in the city to expel therefrom its people. But you are going to know."
core_probability_ge_0.8,11,2,20:49,20,49,1.0,"[Pharaoh] said, ""So who is the Lord of you two, O Moses?"""
core_probability_ge_0.8,11,3,20:60,20,60,1.0,"So Pharaoh went away, put together his plan, and then came [to Moses]."
core_probability_ge_0.8,11,4,20:71,20,71,1.0,"[Pharaoh] said, ""You believed him before I gave you permission. Indeed, he is your leader who has taught you magic. So I will surely cut off your hands and your feet on opposite sides, and I will crucify you on the trunks of palm trees, and you will surely know which of us is more severe in [giving] punishment and more enduring."""
core_probability_ge_0.8,11,5,43:51,43,51,1.0,"And Pharaoh called out among his people; he said, ""O my people, does not the kingdom of Egypt belong to me, and these rivers flowing beneath me; then do you not see?"
core_probability_ge_0.8,11,6,7:104,7,104,1.0,"And Moses said, ""O Pharaoh, I am a messenger from the Lord of the worlds"
core_probability_ge_0.8,11,7,7:103,7,103,1.0,"Then We sent after them Moses with Our signs to Pharaoh and his establishment, but they were unjust toward them. So see how was the end of the corrupters."
core_probability_ge_0.8,11,8,10:83,10,83,1.0,"But no one believed Moses, except [some] youths among his people, for fear of Pharaoh and his establishment that they would persecute them. And indeed, Pharaoh was haughty within the land, and indeed, he was of the transgressors"
core_probability_ge_0.8,11,9,26:18,26,18,1.0,"[Pharaoh] said, ""Did we not raise you among us as a child, and you remained among us for years of your life?"
core_probability_ge_0.8,11,10,7:127,7,127,1.0,"And the eminent among the people of Pharaoh said,"" Will you leave Moses and his people to cause corruption in the land and abandon you and your gods?"" [Pharaoh] said, ""We will kill their sons and keep their women alive; and indeed, we are subjugators over them."""
top_posterior,12,1,60:9,60,9,0.9999923,"Allah only forbids you from those who fight you because of religion and expel you from your homes and aid in your expulsion - [forbids] that you make allies of them. And whoever makes allies of them, then it is those who are the wrongdoers."
top_posterior,12,2,58:14,58,14,0.99997705,"Have you not considered those who make allies of a people with whom Allah has become angry? They are neither of you nor of them, and they swear to untruth while they know [they are lying]."
top_posterior,12,3,10:105,10,105,0.99997705,"And [commanded], 'Direct your face toward the religion, inclining to truth, and never be of those who associate others with Allah;"
top_posterior,12,4,9:39,9,39,0.99996567,"If you do not go forth, He will punish you with a painful punishment and will replace you with another people, and you will not harm Him at all. And Allah is over all things competent."
top_posterior,12,5,3:102,3,102,0.99996567,"O you who have believed, fear Allah as He should be feared and do not die except as Muslims [in submission to Him]."
top_posterior,12,6,3:150,3,150,0.99996185,"But Allah is your protector, and He is the best of helpers."
top_posterior,12,7,33:2,33,2,0.99996185,"And follow that which is revealed to you from your Lord. Indeed Allah is ever, with what you do, Acquainted."
top_posterior,12,8,9:13,9,13,0.99996185,"Would you not fight a people who broke their oaths and determined to expel the Messenger, and they had begun [the attack upon] you the first time? Do you fear them? But Allah has more right that you should fear Him, if you are [truly] believers."
top_posterior,12,9,61:3,61,3,0.999958,Great is hatred in the sight of Allah that you say what you do not do.
top_posterior,12,10,8:30,8,30,0.9999543,"And [remember, O Muhammad], when those who disbelieved plotted against you to restrain you or kill you or evict you [from Makkah]. But they plan, and Allah plans. And Allah is the best of planners."
core_probability_ge_0.8,12,1,60:9,60,9,0.9999923,"Allah only forbids you from those who fight you because of religion and expel you from your homes and aid in your expulsion - [forbids] that you make allies of them. And whoever makes allies of them, then it is those who are the wrongdoers."
core_probability_ge_0.8,12,2,58:14,58,14,0.99997705,"Have you not considered those who make allies of a people with whom Allah has become angry? They are neither of you nor of them, and they swear to untruth while they know [they are lying]."
core_probability_ge_0.8,12,3,10:105,10,105,0.99997705,"And [commanded], 'Direct your face toward the religion, inclining to truth, and never be of those who associate others with Allah;"
core_probability_ge_0.8,12,4,9:39,9,39,0.99996567,"If you do not go forth, He will punish you with a painful punishment and will replace you with another people, and you will not harm Him at all. And Allah is over all things competent."
core_probability_ge_0.8,12,5,3:102,3,102,0.99996567,"O you who have believed, fear Allah as He should be feared and do not die except as Muslims [in submission to Him]."
core_probability_ge_0.8,12,6,3:150,3,150,0.99996185,"But Allah is your protector, and He is the best of helpers."
core_probability_ge_0.8,12,7,33:2,33,2,0.99996185,"And follow that which is revealed to you from your Lord. Indeed Allah is ever, with what you do, Acquainted."
core_probability_ge_0.8,12,8,9:13,9,13,0.99996185,"Would you not fight a people who broke their oaths and determined to expel the Messenger, and they had begun [the attack upon] you the first time? Do you fear them? But Allah has more right that you should fear Him, if you are [truly] believers."
core_probability_ge_0.8,12,9,61:3,61,3,0.999958,Great is hatred in the sight of Allah that you say what you do not do.
core_probability_ge_0.8,12,10,8:30,8,30,0.9999543,"And [remember, O Muhammad], when those who disbelieved plotted against you to restrain you or kill you or evict you [from Makkah]. But they plan, and Allah plans. And Allah is the best of planners."
top_posterior,13,1,104:8,104,8,1.0,"Indeed, Hellfire will be closed down upon them"
top_posterior,13,2,83:16,83,16,1.0,"Then indeed, they will [enter and] burn in Hellfire."
top_posterior,13,3,37:163,37,163,1.0,Except he who is to [enter and] burn in the Hellfire.
top_posterior,13,4,5:37,5,37,1.0,"They will wish to get out of the Fire, but never are they to emerge therefrom, and for them is an enduring punishment."
top_posterior,13,5,79:39,79,39,1.0,"Then indeed, Hellfire will be [his] refuge."
top_posterior,13,6,82:15,82,15,1.0,"They will [enter to] burn therein on the Day of Recompense,"
top_posterior,13,7,84:12,84,12,1.0,And [enter to] burn in a Blaze.
top_posterior,13,8,88:4,88,4,1.0,They will [enter to] burn in an intensely hot Fire.
top_posterior,13,9,23:104,23,104,1.0,"The Fire will sear their faces, and they therein will have taut smiles."
top_posterior,13,10,59:3,59,3,1.0,"And if not that Allah had decreed for them evacuation, He would have punished them in [this] world, and for them in the Hereafter is the punishment of the Fire."
core_probability_ge_0.8,13,1,104:8,104,8,1.0,"Indeed, Hellfire will be closed down upon them"
core_probability_ge_0.8,13,2,83:16,83,16,1.0,"Then indeed, they will [enter and] burn in Hellfire."
core_probability_ge_0.8,13,3,37:163,37,163,1.0,Except he who is to [enter and] burn in the Hellfire.
core_probability_ge_0.8,13,4,5:37,5,37,1.0,"They will wish to get out of the Fire, but never are they to emerge therefrom, and for them is an enduring punishment."
core_probability_ge_0.8,13,5,79:39,79,39,1.0,"Then indeed, Hellfire will be [his] refuge."
core_probability_ge_0.8,13,6,82:15,82,15,1.0,"They will [enter to] burn therein on the Day of Recompense,"
core_probability_ge_0.8,13,7,84:12,84,12,1.0,And [enter to] burn in a Blaze.
core_probability_ge_0.8,13,8,88:4,88,4,1.0,They will [enter to] burn in an intensely hot Fire.
core_probability_ge_0.8,13,9,23:104,23,104,1.0,"The Fire will sear their faces, and they therein will have taut smiles."
core_probability_ge_0.8,13,10,59:3,59,3,1.0,"And if not that Allah had decreed for them evacuation, He would have punished them in [this] world, and for them in the Hereafter is the punishment of the Fire."
top_posterior,14,1,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
top_posterior,14,2,2:271,2,271,1.0,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted."
top_posterior,14,3,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
top_posterior,14,4,2:265,2,265,1.0,"And the example of those who spend their wealth seeking means to the approval of Allah and assuring [reward for] themselves is like a garden on high ground which is hit by a downpour - so it yields its fruits in double. And [even] if it is not hit by a downpour, then a drizzle [is sufficient]. And Allah, of what you do, is Seeing."
top_posterior,14,5,36:47,36,47,1.0,"And when it is said to them, ""Spend from that which Allah has provided for you,"" those who disbelieve say to those who believe, ""Should we feed one whom, if Allah had willed, He would have fed? You are not but in clear error."""
top_posterior,14,6,2:267,2,267,1.0,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy."
top_posterior,14,7,2:262,2,262,1.0,"Those who spend their wealth in the way of Allah and then do not follow up what they have spent with reminders [of it] or [other] injury will have their reward with their Lord, and there will be no fear concerning them, nor will they grieve."
top_posterior,14,8,47:38,47,38,1.0,"Here you are - those invited to spend in the cause of Allah - but among you are those who withhold [out of greed]. And whoever withholds only withholds [benefit] from himself; and Allah is the Free of need, while you are the needy. And if you turn away, He will replace you with another people; then they will not be the likes of you."
top_posterior,14,9,64:15,64,15,1.0,"Your wealth and your children are but a trial, and Allah has with Him a great reward."
top_posterior,14,10,9:54,9,54,1.0,And what prevents their expenditures from being accepted from them but that they have disbelieved in Allah and in His Messenger and that they come not to prayer except while they are lazy and that they do not spend except while they are unwilling.
core_probability_ge_0.8,14,1,2:274,2,274,1.0,"Those who spend their wealth [in Allah 's way] by night and by day, secretly and publicly - they will have their reward with their Lord. And no fear will there be concerning them, nor will they grieve."
core_probability_ge_0.8,14,2,2:271,2,271,1.0,"If you disclose your charitable expenditures, they are good; but if you conceal them and give them to the poor, it is better for you, and He will remove from you some of your misdeeds [thereby]. And Allah, with what you do, is [fully] Acquainted."
core_probability_ge_0.8,14,3,2:261,2,261,1.0,The example of those who spend their wealth in the way of Allah is like a seed [of grain] which grows seven spikes; in each spike is a hundred grains. And Allah multiplies [His reward] for whom He wills. And Allah is all-Encompassing and Knowing.
core_probability_ge_0.8,14,4,2:265,2,265,1.0,"And the example of those who spend their wealth seeking means to the approval of Allah and assuring [reward for] themselves is like a garden on high ground which is hit by a downpour - so it yields its fruits in double. And [even] if it is not hit by a downpour, then a drizzle [is sufficient]. And Allah, of what you do, is Seeing."
core_probability_ge_0.8,14,5,36:47,36,47,1.0,"And when it is said to them, ""Spend from that which Allah has provided for you,"" those who disbelieve say to those who believe, ""Should we feed one whom, if Allah had willed, He would have fed? You are not but in clear error."""
core_probability_ge_0.8,14,6,2:267,2,267,1.0,"O you who have believed, spend from the good things which you have earned and from that which We have produced for you from the earth. And do not aim toward the defective therefrom, spending [from that] while you would not take it [yourself] except with closed eyes. And know that Allah is Free of need and Praiseworthy."
core_probability_ge_0.8,14,7,2:262,2,262,1.0,"Those who spend their wealth in the way of Allah and then do not follow up what they have spent with reminders [of it] or [other] injury will have their reward with their Lord, and there will be no fear concerning them, nor will they grieve."
core_probability_ge_0.8,14,8,47:38,47,38,1.0,"Here you are - those invited to spend in the cause of Allah - but among you are those who withhold [out of greed]. And whoever withholds only withholds [benefit] from himself; and Allah is the Free of need, while you are the needy. And if you turn away, He will replace you with another people; then they will not be the likes of you."
core_probability_ge_0.8,14,9,64:15,64,15,1.0,"Your wealth and your children are but a trial, and Allah has with Him a great reward."
core_probability_ge_0.8,14,10,9:54,9,54,1.0,And what prevents their expenditures from being accepted from them but that they have disbelieved in Allah and in His Messenger and that they come not to prayer except while they are lazy and that they do not spend except while they are unwilling.
top_posterior,15,1,55:40,55,40,1.0,So which of the favors of your Lord would you deny?
top_posterior,15,2,55:63,55,63,1.0,So which of the favors of your Lord would you deny? -
top_posterior,15,3,55:21,55,21,1.0,So which of the favors of your Lord would you deny?
top_posterior,15,4,55:61,55,61,1.0,So which of the favors of your Lord would you deny?
top_posterior,15,5,55:38,55,38,1.0,So which of the favors of your Lord would you deny? -
top_posterior,15,6,55:59,55,59,1.0,So which of the favors of your Lord would you deny?
top_posterior,15,7,55:13,55,13,1.0,So which of the favors of your Lord would you deny?
top_posterior,15,8,55:57,55,57,1.0,So which of the favors of your Lord would you deny? -
top_posterior,15,9,55:36,55,36,1.0,So which of the favors of your Lord would you deny?
top_posterior,15,10,55:55,55,55,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,1,55:40,55,40,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,2,55:63,55,63,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,15,3,55:21,55,21,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,4,55:61,55,61,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,5,55:38,55,38,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,15,6,55:59,55,59,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,7,55:13,55,13,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,8,55:57,55,57,1.0,So which of the favors of your Lord would you deny? -
core_probability_ge_0.8,15,9,55:36,55,36,1.0,So which of the favors of your Lord would you deny?
core_probability_ge_0.8,15,10,55:55,55,55,1.0,So which of the favors of your Lord would you deny?
